0.005 -0 -0 -2.80532e-14 -2.80532e-14 -0 -0 -2.80648e-14 -2.80648e-14 -0 -0 4.67847e-14 4.67847e-14 0 0 -2.80744e-14 -2.80744e-14 -0 -0 -2.80656e-14 -2.80656e-14 -0 -0 -2.80205e-14 -2.80205e-14 0 0 -3.26301e-14 -3.26301e-14 -0 -0 -2.7772e-14 -2.7772e-14 -0 -0 -8.81185e-15 -8.81185e-15 -0 -0 -8.81185e-15 -8.81185e-15 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 0.1 0.1 0.9 0.1 0.9 0.9 -0.0142293 0.0274862 -0.0142293 0.0274862 -0.0142293 0.0274862 -0.0284587 0.0549725 -0.0142293 0.0274862 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0284587 0.0549725 -0.0142293 0.0274862 -0.0284587 0.0549725 -0.0142293 0.0274862 -0.0142293 0.0274862 -0.0142293 0.0274862
0.055 -0 0 -2.24091 -3.17816 -0 0 -3.27921 -3.17846 -0 -0 -3.47555 -3.32147 -0 -0 -3.47603 -3.32172 -0 -0 -3.28032 -3.17953 -0 -0 -2.24209 -3.17998 -0 -0 -1.76405 -1.66196 -0 -0 -0.775608 -0.781999 -0 -0 -0.34972 0.00604391 -0 -0 -0.34972 0.00604391 0.0698953 0.120874 0.907703 0.102514 0.887524 0.882781 0.0698976 0.119296 0.907605 0.102474 0.887525 0.882866 0.0698977 0.119054 0.907597 0.10247 0.887525 0.882647 0.0698977 0.119054 0.907597 0.10247 0.887525 0.882647 0.0698977 0.119295 0.907597 0.102471 0.887525 0.882865 0.0698977 0.120852 0.907597 0.102477 0.887525 0.882805 0.0698977 0.121535 0.907602 0.10248 0.887525 0.885083 0.0698977 0.123056 0.907605 0.102486 0.887525 0.886305 0.0698976 0.123644 0.907615 0.102491 0.887525 0.887419 0.0698953 0.123672 0.907714 0.102526 0.887524 0.887407 -0.12307 0.234618 -0.12307 0.234618 -0.12307 0.234618 -0.246218 0.469246 -0.123148 0.234628 -0.246307 0.469245 -0.246307 0.469245 -0.246319 0.469233 -0.246319 0.469233 -0.246307 0.469245 -0.246307 0.469245 -0.246209 0.469252 -0.246209 0.469252 -0.246087 0.469372 -0.246087 0.469372 -0.245968 0.469563 -0.245968 0.469563 -0.245855 0.469689 -0.245855 0.469689 -0.122913 0.234875 -0.245833 0.469745 -0.12292 0.23487 -0.12292 0.23487 -0.12292 0.23487
0.105 -0 -0 -7.21488 -10.2808 -0 -0 -10.6814 -10.4405 -0 -0 -11.64 -10.8656 -0 -0 -11.659 -10.877 -0 -0 -10.7275 -10.4837 -0 -0 -7.26709 -10.3501 -0 -0 -5.56973 -5.61565 -0 -0 -2.53999 -2.63707 -0 -0 -1.09439 -0.0849955 -0 -0 -1.09439 -0.0849955 0.0491607 0.122402 0.913961 0.105069 0.874386 0.83153 0.0491664 0.11079 0.913814 0.104895 0.874393 0.83126 0.0491671 0.108222 0.913781 0.104859 0.874394 0.829185 0.0491671 0.108198 0.913779 0.104859 0.874394 0.829164 0.049167 0.110729 0.913791 0.104886 0.874393 0.831181 0.0491669 0.122333 0.913797 0.105003 0.874391 0.831603 0.0491656 0.12829 0.913924 0.105069 0.874389 0.852822 0.0491647 0.140286 0.914003 0.105189 0.874387 0.86463 0.0491636 0.146074 0.914086 0.105254 0.874386 0.874257 0.0491578 0.146156 0.914239 0.105321 0.874381 0.874275 -0.189829 0.351297 -0.189829 0.351297 -0.189829 0.351297 -0.380806 0.702611 -0.190977 0.351314 -0.382189 0.702441 -0.382189 0.702441 -0.382424 0.702254 -0.382424 0.702254 -0.382191 0.702437 -0.382191 0.702437 -0.380785 0.702629 -0.380785 0.702629 -0.379049 0.704584 -0.379049 0.704584 -0.377307 0.707606 -0.377307 0.707606 -0.375598 0.709594 -0.375598 0.709594 -0.187533 0.355252 -0.375082 0.710493 -0.187549 0.355241 -0.187549 0.355241 -0.187549 0.355241
0.155 -0 -0 -11.788 -17.2885 -0 -0 -17.8936 -17.6542 -0 -0 -20.0792 -18.3235 -0 -0 -20.2265 -18.4213 -0 -0 -18.2534 -18.0039 -0 -0 -12.2017 -17.8286 -0 -0 -9.15153 -9.75961 -0 -0 -4.16442 -4.52708 -0 -0 -1.82824 -0.146311 -0 -0 -1.82824 -0.146311 0.0349018 0.0999172 0.918123 0.107151 0.860677 0.702357 0.0349096 0.0741852 0.91795 0.106621 0.860709 0.699568 0.0349114 0.0677881 0.917844 0.106464 0.860716 0.691326 0.0349115 0.0675867 0.917838 0.10646 0.860716 0.690893 0.0349107 0.0736542 0.917907 0.106601 0.86071 0.698023 0.03491 0.0992452 0.917981 0.107084 0.860688 0.70099 0.0349009 0.114878 0.918725 0.107413 0.860675 0.784941 0.0348952 0.146906 0.919184 0.107962 0.860652 0.828874 0.03489 0.164413 0.919547 0.108278 0.860639 0.860296 0.0348819 0.164634 0.919744 0.108391 0.860627 0.860489 -0.234438 0.403927 -0.234438 0.403927 -0.234438 0.403927 -0.472902 0.807673 -0.238463 0.403747 -0.47787 0.80652 -0.47787 0.80652 -0.478831 0.805514 -0.478831 0.805514 -0.477931 0.806376 -0.477931 0.806376 -0.472962 0.807511 -0.472962 0.807511 -0.466719 0.817787 -0.466719 0.817787 -0.45998 0.833158 -0.45998 0.833158 -0.453109 0.842551 -0.453109 0.842551 -0.225393 0.423304 -0.450798 0.846603 -0.225405 0.423299 -0.225405 0.423299 -0.225405 0.423299
0.205 -0 0 -13.9679 -21.6964 -0 0 -22.1352 -22.1252 -0 -0 -25.7867 -22.8881 -0 -0 -26.3759 -23.3113 -0 -0 -23.5795 -23.5957 -0 -0 -15.6423 -23.8997 -0 -0 -11.6645 -13.183 -0 -0 -5.30532 -6.03986 -0 -0 -2.44209 -0.12349 -0 -0 -2.44209 -0.12349 0.0250817 0.0699787 0.918905 0.108365 0.846549 0.477214 0.0250904 0.0381993 0.918681 0.107356 0.846645 0.469547 0.0250947 0.0305849 0.918397 0.107 0.846673 0.452509 0.0250951 0.0300542 0.918368 0.106987 0.846674 0.449481 0.0250923 0.0366112 0.918575 0.107314 0.846649 0.458883 0.0250888 0.0670019 0.918909 0.108334 0.846565 0.463895 0.0250575 0.0904972 0.921481 0.109186 0.846506 0.66574 0.0250382 0.144506 0.923048 0.11059 0.846406 0.775694 0.0250237 0.17782 0.92409 0.111469 0.846348 0.845876 0.0250142 0.178329 0.924368 0.111677 0.846323 0.846514 -0.26735 0.402459 -0.26735 0.402459 -0.26735 0.402459 -0.542099 0.803994 -0.274749 0.401535 -0.551264 0.800253 -0.551264 0.800253 -0.553104 0.797136 -0.553104 0.797136 -0.55154 0.798894 -0.55154 0.798894 -0.54261 0.80174 -0.54261 0.80174 -0.530831 0.833613 -0.530831 0.833613 -0.516256 0.881048 -0.516256 0.881048 -0.500453 0.908532 -0.500453 0.908532 -0.247368 0.459833 -0.494719 0.919707 -0.247351 0.459874 -0.247351 0.459874 -0.247351 0.459874
0.255 -0 0 -12.7457 -22.2496 -0 0 -21.8809 -22.3301 -0 -0 -26.9392 -22.8245 -0 -0 -28.4112 -23.9024 -0 -0 -25.4642 -26.1289 -0 -0 -16.8856 -27.9601 -0 -0 -12.9247 -15.6701 -0 -0 -6.01321 -7.09856 -0 -0 -2.97023 0.000884248 -0 -0 -2.97023 0.000884248 0.0183018 0.0481053 0.915265 0.108763 0.832193 0.256595 0.0183111 0.0181078 0.914967 0.107373 0.832404 0.248804 0.0183193 0.0118696 0.914428 0.106825 0.832475 0.231898 0.0183203 0.0111491 0.91431 0.106798 0.832477 0.22406 0.0183149 0.015551 0.91462 0.107299 0.832414 0.221045 0.0183053 0.0408874 0.91552 0.108786 0.832211 0.218651 0.0182321 0.0661446 0.921499 0.110311 0.832043 0.500441 0.0181867 0.136759 0.92543 0.112914 0.831764 0.70511 0.0181566 0.186438 0.927774 0.114704 0.831588 0.83165 0.0181456 0.187404 0.928228 0.115089 0.831537 0.833107 -0.291844 0.361165 -0.291844 0.361165 -0.291844 0.361165 -0.593236 0.720597 -0.301392 0.359432 -0.60492 0.714279 -0.60492 0.714279 -0.607198 0.70854 -0.607198 0.70854 -0.605514 0.70904 -0.605514 0.70904 -0.594788 0.711172 -0.594788 0.711172 -0.579741 0.772923 -0.579741 0.772923 -0.557281 0.871063 -0.557281 0.871063 -0.530652 0.931375 -0.530652 0.931375 -0.260168 0.47741 -0.520258 0.954975 -0.26009 0.477565 -0.26009 0.477565 -0.26009 0.477565
0.305 -0 0 -9.06191 -19.7872 -0 0 -17.979 -19.0402 -0 -0 -24.0268 -18.6649 -0 -0 -26.5198 -20.3269 -0 -0 -23.8679 -25.4182 -0 -0 -15.6998 -29.924 -0 -0 -12.9007 -17.2746 -0 -0 -6.37366 -7.73628 -0 -0 -3.46487 0.243759 -0 -0 -3.46487 0.243759 0.013599 0.0376271 0.907822 0.108662 0.817803 0.131016 0.0136086 0.00979563 0.907512 0.107045 0.818169 0.128303 0.0136204 0.00499616 0.906789 0.106353 0.818303 0.118497 0.013623 0.00428661 0.90649 0.106313 0.818309 0.107745 0.0136164 0.00677128 0.906724 0.106939 0.818188 0.0913098 0.0135975 0.025233 0.90848 0.108724 0.817816 0.0803913 0.0134716 0.0475664 0.918387 0.11092 0.817462 0.32979 0.0133871 0.126814 0.926162 0.114867 0.816857 0.621997 0.0133355 0.190586 0.930633 0.117856 0.816447 0.818532 0.0133223 0.192155 0.931423 0.118523 0.816345 0.821233 -0.308596 0.307476 -0.308596 0.307476 -0.308596 0.307476 -0.627604 0.61336 -0.319009 0.305884 -0.640079 0.606994 -0.640079 0.606994 -0.642312 0.599907 -0.642312 0.599907 -0.640903 0.596564 -0.640903 0.596564 -0.630694 0.594212 -0.630694 0.594212 -0.615742 0.67417 -0.615742 0.67417 -0.587908 0.820017 -0.587908 0.820017 -0.551078 0.926015 -0.551078 0.926015 -0.267879 0.483724 -0.535594 0.967807 -0.267714 0.484083 -0.267714 0.484083 -0.267714 0.484083
0.355 -0 0 -5.01297 -16.4648 -0 0 -13.0174 -14.7498 -0 -0 -19.5365 -13.057 -0 -0 -22.7828 -14.633 -0 -0 -20.2055 -22.3067 -0 -0 -12.4977 -30.0776 -0 -0 -11.5923 -18.1893 -0 -0 -6.36081 -8.0645 -0 -0 -3.92853 0.589589 -0 -0 -3.92853 0.589589 0.0103077 0.0358272 0.897952 0.108357 0.803539 0.0753712 0.0103166 0.00681023 0.89774 0.106587 0.804088 0.0778685 0.0103307 0.00264163 0.896964 0.105793 0.804302 0.0751861 0.0103355 0.00199003 0.896438 0.105742 0.804313 0.0634531 0.0103296 0.00349557 0.896507 0.106454 0.804119 0.0404286 0.0102996 0.0175975 0.899352 0.108424 0.803545 0.0275603 0.0101265 0.0357786 0.912478 0.111208 0.802924 0.196813 0.00999544 0.11706 0.925185 0.116463 0.801828 0.535123 0.00991821 0.190668 0.932695 0.120811 0.801031 0.807564 0.00990166 0.192926 0.934038 0.121871 0.80084 0.811925 -0.31844 0.260625 -0.31844 0.260625 -0.31844 0.260625 -0.647767 0.520684 -0.329327 0.260059 -0.660492 0.516477 -0.660492 0.516477 -0.662478 0.50956 -0.662478 0.50956 -0.661395 0.5021 -0.661395 0.5021 -0.652772 0.494701 -0.652772 0.494701 -0.64016 0.573381 -0.64016 0.573381 -0.610279 0.746906 -0.610279 0.746906 -0.565774 0.902842 -0.565774 0.902842 -0.272965 0.483574 -0.545676 0.967818 -0.272711 0.484244 -0.272711 0.484244 -0.272711 0.484244
0.405 -0 0 -1.90323 -13.7263 -0 0 -8.89876 -11.2881 -0 -0 -15.5321 -8.30341 -0 -0 -19.2193 -9.04184 -0 -0 -16.3438 -18.1054 -0 -0 -8.31229 -29.0023 -0 -0 -9.18944 -18.7066 -0 -0 -5.88672 -8.27861 -0 -0 -4.31029 0.966311 -0 -0 -4.31029 0.966311 0.00797551 0.0404969 0.886557 0.108049 0.789529 0.0507779 0.00798284 0.00603997 0.886542 0.106098 0.790283 0.0575362 0.00799747 0.00178362 0.885845 0.105217 0.790589 0.0616846 0.00800458 0.0011545 0.88509 0.105158 0.790606 0.049496 0.00800021 0.00225317 0.885015 0.105936 0.79033 0.021801 0.00795897 0.0148989 0.889072 0.108054 0.789528 0.0100005 0.0077529 0.0297885 0.904558 0.111345 0.788569 0.111619 0.00757569 0.109549 0.922612 0.117768 0.786818 0.452679 0.00747103 0.187456 0.934005 0.123485 0.785457 0.799468 0.00745026 0.190408 0.936146 0.125028 0.785122 0.805835 -0.32255 0.225434 -0.32255 0.225434 -0.32255 0.225434 -0.656904 0.451731 -0.334354 0.226297 -0.670386 0.450792 -0.670386 0.450792 -0.672154 0.445038 -0.672154 0.445038 -0.671299 0.434159 -0.671299 0.434159 -0.66432 0.422868 -0.66432 0.422868 -0.654771 0.488148 -0.654771 0.488148 -0.625584 0.668613 -0.625584 0.668613 -0.576812 0.869729 -0.576812 0.869729 -0.276857 0.480011 -0.553399 0.961107 -0.276542 0.481096 -0.276542 0.481096 -0.276542 0.481096
0.455 -0 0 0.0891893 -11.8816 -0 0 -6.09198 -9.06336 -0 -0 -12.6551 -5.12915 -0 -0 -16.6117 -4.67061 0 -0 -13.3954 -13.8732 -0 -0 -4.25831 -27.3068 -0 -0 -6.132 -19.0951 -0 -0 -4.92091 -8.57933 -0 -0 -4.53949 1.27263 -0 -0 -4.53949 1.27263 0.00629996 0.0510787 0.874069 0.107874 0.775864 0.0388088 0.00630499 0.0063858 0.874341 0.105634 0.77685 0.0492648 0.0063187 0.00145691 0.873874 0.104655 0.77726 0.0613637 0.00632786 0.000803823 0.872919 0.104587 0.777284 0.049241 0.00632518 0.00176149 0.87271 0.105424 0.776917 0.0147907 0.00627358 0.0155032 0.877981 0.107709 0.775869 0.00408256 0.00604821 0.0285339 0.895359 0.111456 0.774507 0.0622518 0.00583126 0.106098 0.918665 0.118884 0.771954 0.378546 0.0057 0.182246 0.934631 0.125833 0.769852 0.794157 0.00567445 0.185808 0.937811 0.127912 0.769306 0.802795 -0.321954 0.200371 -0.321954 0.200371 -0.321954 0.200371 -0.65767 0.403167 -0.335716 0.202796 -0.673113 0.406144 -0.673113 0.406144 -0.674816 0.40231 -0.674816 0.40231 -0.674083 0.388388 -0.674083 0.388388 -0.668287 0.373959 -0.668287 0.373959 -0.661483 0.422423 -0.661483 0.422423 -0.634628 0.59538 -0.634628 0.59538 -0.585041 0.832416 -0.585041 0.832416 -0.280273 0.474927 -0.560235 0.951449 -0.279962 0.476522 -0.279962 0.476522 -0.279962 0.476522
