1.005 -9.63524 -4.34454 3.16861 0.683052 -2.68769 -9.13383 -9.6702 -6.39712 3.2341 0.323172 -2.57847 -8.667 -9.76714 -10.2264 3.45841 0.182248 -2.54739 -5.60221 -9.82397 -12.4289 3.67587 0.165438 -2.54387 -3.68023 -9.67 -10.9197 3.36232 0.229438 -2.55732 -5.30007 -9.66897 -4.37196 3.23716 0.613638 -2.64049 -12.6791 -9.87953 -2.26451 3.4031 0.968082 -2.73808 -13.0432 -10.2553 -2.74282 3.8469 1.00924 -2.80733 -8.91885 -10.6639 -5.13043 4.8025 0.756343 -2.79781 -3.87146 -10.7299 -5.16379 5.10418 0.737313 -2.80899 -3.73072
1.055 -9.65446 -4.23362 3.08753 0.755096 -2.74974 -9.35278 -9.69831 -6.04607 3.16123 0.362247 -2.61721 -9.17729 -9.82482 -10.1401 3.41684 0.187318 -2.57776 -5.71237 -9.91017 -12.5667 3.6973 0.166847 -2.57331 -3.36333 -9.72174 -10.9961 3.36667 0.248833 -2.59048 -4.78467 -9.69807 -4.13463 3.1717 0.717168 -2.70094 -12.4884 -9.92172 -1.64377 3.32539 1.12449 -2.83081 -13.4266 -10.3348 -2.18536 3.76876 1.15414 -2.89891 -9.34744 -10.8008 -4.91352 4.73744 0.830748 -2.85857 -4.04087 -10.8785 -4.95756 5.05995 0.792113 -2.86611 -3.88909
1.105 -9.66015 -4.15921 3.00909 0.827323 -2.81411 -9.57401 -9.71407 -5.67195 3.09133 0.411096 -2.65624 -9.79953 -9.87386 -10.0244 3.37316 0.194869 -2.60623 -5.92727 -9.9951 -12.7481 3.72621 0.170013 -2.60067 -3.04005 -9.77313 -11.1123 3.39591 0.272528 -2.62258 -4.23954 -9.7162 -3.92454 3.11304 0.826619 -2.76695 -12.2497 -9.95089 -1.0216 3.25026 1.27795 -2.93543 -13.7737 -10.4017 -1.60811 3.69224 1.30047 -3.00158 -9.77156 -10.9272 -4.68009 4.66478 0.918355 -2.92293 -4.22019 -11.0177 -4.73534 5.00578 0.858293 -2.92484 -4.05753
1.155 -9.65309 -4.12905 2.93319 0.89817 -2.88088 -9.78093 -9.71827 -5.27316 3.02413 0.471881 -2.69647 -10.5371 -9.91411 -9.86025 3.3253 0.2054 -2.63311 -6.27227 -10.0795 -12.9692 3.76084 0.175105 -2.62622 -2.70913 -9.82759 -11.275 3.44901 0.300155 -2.65401 -3.64983 -9.72482 -3.74947 3.0618 0.938766 -2.83929 -11.9593 -9.96768 -0.399007 3.17757 1.42588 -3.05199 -14.0823 -10.4564 -1.01219 3.61664 1.44449 -3.1158 -10.1874 -11.0429 -4.43219 4.58445 1.0189 -2.99249 -4.40793 -11.1475 -4.49916 4.94135 0.936913 -2.98653 -4.23451
1.205 -9.63401 -4.15208 2.85975 0.965981 -2.94995 -9.95347 -9.71162 -4.848 2.95924 0.546792 -2.73902 -11.3882 -9.94522 -9.62319 3.27278 0.219531 -2.65875 -6.77089 -10.164 -13.214 3.79924 0.18227 -2.6502 -2.37811 -9.88779 -11.4988 3.52098 0.331191 -2.68511 -2.99564 -9.72543 -3.61822 3.01824 1.05042 -2.9184 -11.6112 -9.97274 0.222995 3.10721 1.56714 -3.18006 -14.3522 -10.499 -0.400488 3.54131 1.58422 -3.24147 -10.5915 -11.1477 -4.1714 4.49649 1.13163 -3.06893 -4.60302 -11.2676 -4.25063 4.86654 1.02853 -3.05275 -4.41888
1.255 -9.60367 -4.23582 2.78864 1.02895 -3.02101 -10.0709 -9.69481 -4.39199 2.89626 0.637353 -2.78529 -12.3452 -9.96687 -9.2825 3.21738 0.238005 -2.68349 -7.44115 -10.2487 -13.4694 3.83935 0.191636 -2.67289 -2.05364 -9.95516 -11.8 3.60345 0.364998 -2.71617 -2.25313 -9.71953 -3.53862 2.98207 1.15872 -3.00434 -11.2011 -9.9667 0.842824 3.03907 1.70138 -3.31892 -14.5852 -10.5298 0.221944 3.46569 1.71897 -3.37816 -10.9809 -11.2411 -3.8991 4.40112 1.25532 -3.15392 -4.80463 -11.3779 -3.99128 4.78139 1.13308 -3.12514 -4.6097
1.305 -9.56282 -4.38225 2.71974 1.0852 -3.0935 -10.1169 -9.66842 -3.89768 2.83491 0.743478 -2.83687 -13.3943 -9.97914 -8.8094 3.16255 0.261691 -2.70775 -8.28819 -10.3337 -13.7207 3.87932 0.203315 -2.69452 -1.73685 -10.0297 -12.1859 3.68719 0.400881 -2.74745 -1.39931 -9.70853 -3.5139 2.95242 1.26128 -3.09681 -10.7276 -9.95021 1.45652 2.973 1.82862 -3.46761 -14.7847 -10.5489 0.847689 3.38931 1.84882 -3.52522 -11.3527 -11.3228 -3.61692 4.29871 1.38831 -3.24912 -5.0118 -11.478 -3.72288 4.6862 1.24982 -3.20549 -4.80588
1.355 -9.51218 -4.58448 2.65293 1.13303 -3.16662 -10.0835 -9.63305 -3.35487 2.77514 0.862576 -2.8954 -14.5171 -9.98265 -8.18408 3.11158 0.291706 -2.73197 -9.29976 -10.4186 -13.9562 3.91773 0.217417 -2.71533 -1.41962 -10.1103 -12.6547 3.76495 0.438133 -2.77911 -0.428207 -9.69359 -3.54667 2.92797 1.35618 -3.19511 -10.206 -9.92387 2.05439 2.90883 1.949 -3.62506 -14.9541 -10.5564 1.46839 3.31186 1.97418 -3.68192 -11.7044 -11.3921 -3.32661 4.18986 1.52854 -3.35599 -5.22341 -11.5674 -3.44734 4.58149 1.37733 -3.29552 -5.00617
1.405 -9.45247 -4.82703 2.58815 1.17145 -3.23936 -9.97323 -9.58928 -2.75001 2.71702 0.989446 -2.96236 -15.6934 -9.9784 -7.4018 3.06617 0.330002 -2.75668 -10.4477 -10.5033 -14.1783 3.95368 0.234084 -2.73556 -1.0737 -10.1954 -13.1951 3.83287 0.476056 -2.81128 0.638102 -9.67565 -3.64657 2.90734 1.44149 -3.29822 -9.65346 -9.88827 2.61716 2.84636 2.0627 -3.79015 -15.0939 -10.5523 2.07722 3.23314 2.09552 -3.84752 -12.0349 -11.4486 -3.03002 4.07532 1.67372 -3.47571 -5.43824 -11.6455 -3.16664 4.46806 1.51366 -3.39688 -5.20926
1.455 -9.38438 -5.091 2.52537 1.20057 -3.31069 -9.79609 -9.5377 -2.06948 2.66064 1.11748 -3.03863 -16.9045 -9.96758 -6.48235 3.02646 0.381248 -2.78266 -11.6934 -10.5873 -14.3991 3.98665 0.2536 -2.75543 -0.697199 -10.2831 -13.7883 3.89013 0.513951 -2.84403 1.75921 -9.65537 -3.81395 2.8894 1.51509 -3.40473 -9.06839 -9.84398 3.1287 2.7854 2.16983 -3.96173 -15.2043 -10.5366 2.67278 3.1531 2.21322 -4.02128 -12.3473 -11.4914 -2.72851 3.956 1.82157 -3.60908 -5.65544 -11.7117 -2.88221 4.34691 1.65653 -3.51094 -5.41422
1.505 -9.30863 -5.35891 2.46461 1.22161 -3.37965 -9.56529 -9.47891 -1.30616 2.60602 1.24087 -3.12437 -18.1337 -9.95128 -5.46722 2.99175 0.456514 -2.81124 -12.9956 -10.6702 -14.6156 4.01612 0.276684 -2.77522 -0.316147 -10.3722 -14.4113 3.93753 0.551124 -2.87736 2.89041 -9.63324 -4.04408 2.87355 1.57491 -3.51287 -8.45308 -9.79152 3.57516 2.72578 2.27037 -4.13866 -15.2864 -10.5093 3.25735 3.07181 2.3275 -4.20252 -12.6488 -11.52 -2.42312 3.83286 1.96995 -3.75643 -5.8747 -11.7653 -2.5951 4.21913 1.80362 -3.63873 -5.62073
1.555 -9.22591 -5.62024 2.40596 1.23649 -3.44553 -9.29085 -9.4135 -0.457899 2.55315 1.35682 -3.21905 -19.366 -9.93045 -4.40382 2.96104 0.573192 -2.84503 -14.3192 -10.7519 -14.8196 4.04179 0.304952 -2.79523 0.0602515 -10.4613 -15.0436 3.97641 0.586952 -2.91123 4.00255 -9.6097 -4.3302 2.86003 1.61914 -3.62057 -7.80962 -9.73139 3.95091 2.66743 2.36423 -4.31982 -15.3448 -10.4703 3.8285 2.98946 2.43844 -4.39054 -12.9462 -11.5337 -2.11589 3.70689 2.11703 -3.9176 -6.09519 -11.8053 -2.3073 4.08593 1.95273 -3.78083 -5.82794
1.605 -9.13694 -5.86626 2.34955 1.24729 -3.50793 -8.97783 -9.34205 0.469423 2.50193 1.46598 -3.32186 -20.5867 -9.90583 -3.32703 2.93334 0.736973 -2.88832 -15.6379 -10.8318 -15.0049 4.0636 0.340715 -2.81594 0.424495 -10.5495 -15.6694 4.00817 0.62096 -2.94552 5.07438 -9.5853 -4.66518 2.85031 1.64664 -3.72557 -7.14012 -9.6641 4.2467 2.61043 2.45118 -4.50411 -15.3793 -10.4198 4.37232 2.90631 2.546 -4.58463 -13.2467 -11.5318 -1.8035 3.57902 2.26137 -4.09201 -6.32122 -11.8309 -2.01534 3.94846 2.10192 -3.93733 -6.04016
