50.005 0.00135437 1 0.486635 0.70688 0.0133642 2.43433e-08 0.000496874 0.999998 0.606804 0.597136 0.0439036 1.35877e-06 0.000352358 0.046506 0.840375 0.302747 0.0739179 0.932114 0.00106086 2.54372e-08 0.851343 0.282422 0.0223699 1 0.00658841 9.51223e-10 0.780201 0.383667 0.00314892 1 0.0464496 3.91437e-06 0.603284 0.59093 0.000515647 0.999983 0.0812824 0.873541 0.27349 0.860297 0.000317213 0.0211676 0.0356942 0.999947 0.216191 0.90087 0.000585762 6.44204e-05 0.0130891 0.999861 0.220474 0.903073 0.00111182 0.000896996 0.0080849 0.999772 0.231291 0.90026 0.00147987 0.00147873
50.055 0.001553 1 0.470947 0.720034 0.011589 2.52546e-08 0.000548932 0.999999 0.592134 0.612558 0.0387728 4.69059e-07 0.000333858 0.172209 0.833587 0.311933 0.0776094 0.740316 0.000942382 6.28522e-08 0.853839 0.278637 0.0256138 1 0.00561977 7.88349e-10 0.789645 0.371293 0.00372382 1 0.0406975 1.16787e-06 0.621616 0.574345 0.000575512 0.999996 0.0865287 0.669346 0.280227 0.85213 0.000297958 0.0682199 0.0416619 0.999867 0.212789 0.902146 0.000517197 0.000142295 0.0161347 0.9998 0.212773 0.906269 0.000949321 0.00122512 0.0101513 0.999679 0.221485 0.904256 0.00124823 0.00198588
50.105 0.00178834 1 0.455991 0.732258 0.0100287 2.8927e-08 0.00060981 1 0.577574 0.627032 0.0340963 1.72149e-07 0.000319497 0.462805 0.818199 0.330408 0.0805652 0.389704 0.000840647 1.62186e-07 0.855684 0.275723 0.0291794 1 0.00479983 7.01472e-10 0.79817 0.359933 0.00440427 1 0.0354601 3.68747e-07 0.637845 0.558125 0.000646406 0.999999 0.0912719 0.388934 0.290389 0.837066 0.00028297 0.198841 0.0482824 0.999663 0.210017 0.902867 0.000459102 0.000321402 0.0197676 0.999704 0.205812 0.909143 0.000815069 0.00171165 0.0126793 0.999539 0.212567 0.907888 0.00105873 0.00272325
50.155 0.00206661 1 0.44169 0.743637 0.00866671 3.79142e-08 0.000681211 1 0.562007 0.641581 0.0298713 6.84996e-08 0.000310922 0.777027 0.792351 0.363641 0.0820815 0.134109 0.000753357 4.21138e-07 0.856408 0.274357 0.0330522 1 0.00410729 6.62775e-10 0.805795 0.349511 0.00520586 1 0.0307695 1.25966e-07 0.652726 0.541402 0.000730441 1 0.0951186 0.175768 0.308833 0.814581 0.000273028 0.454746 0.0555425 0.999147 0.208109 0.902816 0.000409802 0.000740396 0.0240612 0.999557 0.199548 0.911703 0.000703659 0.00243466 0.0157458 0.999329 0.204468 0.911194 0.000902998 0.00379536
50.205 0.00239515 1 0.427902 0.754311 0.00748409 5.49163e-08 0.000765714 1 0.544953 0.656941 0.0260666 3.02215e-08 0.000309274 0.935163 0.761449 0.406188 0.0814629 0.0371638 0.000678693 1.08121e-06 0.855856 0.275053 0.037187 0.999999 0.00352325 6.65242e-10 0.812555 0.339971 0.00614551 1 0.0266106 4.73762e-08 0.667192 0.523824 0.000830589 1 0.0973574 0.0684026 0.339504 0.787696 0.00026863 0.734114 0.0633931 0.997831 0.207513 0.90193 0.000367947 0.00174182 0.0290861 0.999329 0.193969 0.913946 0.000610798 0.00351552 0.0194322 0.999012 0.197132 0.914203 0.000774424 0.00536039
50.255 0.00278265 1 0.414498 0.764422 0.00646116 8.7262e-08 0.000866651 1 0.526753 0.673013 0.022647 1.49098e-08 0.000314686 0.984214 0.730401 0.448856 0.0786201 0.00951923 0.000615024 2.81828e-06 0.854243 0.277676 0.0415115 0.999998 0.00303109 7.23145e-10 0.818529 0.331277 0.00724117 1 0.0229412 1.97187e-08 0.681913 0.505617 0.000950645 1 0.097273 0.0246113 0.379027 0.759712 0.000269802 0.902274 0.0717352 0.994468 0.208606 0.900298 0.000332406 0.00421213 0.0349058 0.998969 0.189096 0.915877 0.000533069 0.00515848 0.0238224 0.998529 0.190517 0.916941 0.00066778 0.00767975
50.305 0.00323945 1 0.401404 0.774071 0.00557868 1.49676e-07 0.000987959 1 0.508001 0.689263 0.0195867 8.27003e-09 0.000326942 0.996357 0.701239 0.487325 0.0739963 0.00240101 0.000560814 7.98872e-06 0.851886 0.281727 0.0459399 0.999995 0.00261628 8.61632e-10 0.823835 0.323385 0.0085115 1 0.0197133 9.0802e-09 0.696916 0.487251 0.00109514 1 0.0946662 0.0084815 0.420258 0.732591 0.000276356 0.969725 0.0804205 0.985834 0.211424 0.898036 0.00030221 0.0105073 0.0415711 0.998395 0.184965 0.917508 0.000467736 0.0077104 0.0289983 0.997782 0.184602 0.919427 0.000578917 0.0111863
50.355 0.00377767 1 0.388595 0.783314 0.00481874 2.72352e-07 0.0011342 1 0.489227 0.705177 0.0168669 5.16567e-09 0.000345936 0.999157 0.674483 0.520847 0.0682042 0.000614346 0.00051465 2.56283e-05 0.849055 0.286707 0.0503849 0.999982 0.00226635 1.11765e-09 0.828583 0.316241 0.00997555 1 0.016885 4.62733e-09 0.711825 0.469186 0.00126936 1 0.089897 0.00285836 0.458673 0.707152 0.000288139 0.991409 0.0892648 0.963904 0.21587 0.895142 0.000276543 0.0267959 0.0491141 0.997464 0.181609 0.918856 0.000412598 0.0117369 0.0350364 0.996608 0.179387 0.921679 0.000504534 0.0165587
50.405 0.00441141 1 0.37608 0.792171 0.00416511 5.23814e-07 0.00131065 1 0.470821 0.720401 0.01447 3.58613e-09 0.000371803 0.9998 0.650113 0.549849 0.0618126 0.000161682 0.000475285 9.19418e-05 0.845955 0.292223 0.0547643 0.999927 0.00197063 1.58808e-09 0.832867 0.309784 0.0116524 1 0.0144208 2.58388e-09 0.726228 0.451774 0.00147937 1 0.0835873 0.0009565 0.492865 0.683564 0.000305146 0.997671 0.098051 0.910916 0.222176 0.891322 0.000254754 0.06823 0.0575415 0.995935 0.179077 0.919927 0.000365878 0.0181619 0.0420007 0.994746 0.174902 0.923708 0.000441992 0.0248586
50.455 0.00515695 0.999999 0.363885 0.800648 0.00360343 1.06327e-06 0.00152347 1 0.453047 0.73473 0.0123758 2.7202e-09 0.000404918 0.99995 0.627948 0.574981 0.0552718 4.40622e-05 0.000441645 0.0003547 0.84273 0.297995 0.0590051 0.999672 0.0017202 2.48212e-09 0.836757 0.303951 0.0135607 1 0.0122879 1.55537e-09 0.739833 0.435242 0.00173215 1 0.0763721 0.000321654 0.522985 0.661628 0.000327566 0.999386 0.106498 0.798252 0.231485 0.88572 0.000236392 0.165069 0.066828 0.993403 0.177482 0.920693 0.00032614 0.0284919 0.0499358 0.991767 0.171222 0.925518 0.000389178 0.0377349
