10.005 -5.01015 -8.52859 -9.79229 -5.78676 0.124841 3.3303 3.01713 1.41571 -0.253587 -1.96447 -0.502304 4.99335 9.3478 8.01854 2.83721 -1.31802 -4.99033 -8.70866 -10.6839 -7.46184 -1.67143 1.5041 1.77427
10.055 -3.83743 -7.17562 -10.2027 -7.75576 -1.69502 2.71224 3.5364 1.99458 0.298212 -1.05993 -1.37903 2.5344 8.46978 8.75126 4.70306 0.132941 -3.68067 -7.36757 -10.6767 -9.1083 -3.38965 0.869261 1.98513
10.105 -2.69101 -5.77789 -9.55493 -9.16368 -4.01216 1.44086 3.68765 2.73584 1.14855 -0.426751 -2.05451 0.389055 6.61333 9.54071 7.01318 1.41724 -2.52702 -6.12071 -9.856 -10.2916 -5.70442 -0.413543 1.97962
10.155 -1.58648 -4.40006 -8.39655 -10.0731 -6.28754 -0.184083 3.37646 3.445 1.84664 -0.0337922 -1.88768 -0.65419 4.70461 9.27383 8.10286 3.0279 -1.14059 -4.81339 -8.61431 -10.9074 -7.82313 -1.87917 1.58961
10.205 -0.562107 -3.11044 -7.02024 -10.2692 -8.16875 -2.13417 2.52311 3.74436 2.41411 0.659135 -0.869464 -1.51763 2.20723 8.29799 8.84367 4.94082 0.287291 -3.50802 -7.24454 -10.7711 -9.43403 -3.70574 0.785515
10.255 0.42793 -1.86132 -5.63341 -9.48053 -9.47036 -4.51666 1.10332 3.69052 3.09404 1.54534 -0.217713 -2.10281 0.153961 6.40825 9.60939 7.18536 1.57861 -2.3463 -5.96456 -9.85572 -10.6018 -6.07643 -0.630858
10.305 1.47049 -0.622547 -4.28102 -8.25037 -10.2409 -6.75298 -0.582226 3.20405 3.62005 2.18402 0.24477 -1.74027 -0.802116 4.42863 9.2362 8.20914 3.23319 -0.95134 -4.62423 -8.52468 -11.1594 -8.20717 -2.15165
10.355 2.54113 0.610529 -3.01338 -6.87331 -10.2366 -8.50742 -2.61955 2.19315 3.72802 2.67524 0.993053 -0.65291 -1.62448 1.91345 8.16029 8.98367 5.20629 0.448931 -3.32719 -7.12343 -10.8884 -9.79187 -4.06598
10.405 3.5885 1.88767 -1.79767 -5.51187 -9.35857 -9.70725 -5.02277 0.684892 3.50335 3.24614 1.84621 -0.00267987 -2.11985 -0.0532324 6.26388 9.71702 7.36243 1.76619 -2.14056 -5.79237 -9.86616 -10.9381 -6.462
10.455 4.68219 3.30937 -0.608317 -4.20725 -8.09845 -10.3659 -7.20145 -1.03252 2.8874 3.583 2.38121 0.500806 -1.58135 -0.974269 4.16699 9.27019 8.37201 3.47372 -0.73401 -4.40913 -8.43254 -11.4346 -8.62161
10.505 5.77846 4.88938 0.560695 -2.99531 -6.75746 -10.1918 -8.83824 -3.16296 1.74142 3.50965 2.76847 1.26626 -0.452585 -1.78672 1.57959 8.0992 9.23098 5.54427 0.649669 -3.1109 -6.98473 -11.0345 -10.2462
10.555 6.7065 6.44135 1.78136 -1.80735 -5.42601 -9.24618 -9.9411 -5.56023 0.179777 3.11302 3.17229 2.03985 0.196989 -2.22933 -0.363911 6.20193 9.9359 7.61837 2.02878 -1.86723 -5.57568 -9.90291 -11.4241
10.605 6.76854 7.58675 3.28274 -0.569436 -4.1323 -7.95665 -10.462 -7.6181 -1.5005 2.44534 3.32885 2.40123 0.649665 -1.51127 -1.23114 3.91731 9.42351 8.64302 3.7919 -0.45968 -4.17076 -8.40734 -11.9216
10.655 6.27385 8.69998 5.0605 0.653215 -2.92746 -6.64413 -10.1191 -9.11182 -3.67204 1.23675 3.14338 2.67999 1.34925 -0.438775 -2.0252 1.30764 8.1087 9.59203 5.94761 0.871725 -2.9183 -6.96887 -11.3789
10.705 5.43618 9.55972 6.79826 1.95866 -1.7096 -5.32596 -9.12088 -10.1048 -6.01516 -0.312526 2.66293 2.93975 1.98726 0.149651 -2.3483 -0.517811 6.16233 10.1093 7.78546 2.26087 -1.66313 -5.52619 -10.0784
10.755 4.26506 9.27209 7.99564 3.57639 -0.405674 -4.02337 -7.80344 -10.5063 -7.96423 -1.95275 1.98645 2.97395 2.20708 0.579824 -1.45038 -1.39665 3.6199 9.45785 8.76909 3.98896 -0.33535 -4.14651 -8.5262
10.805 2.47941 8.21312 9.14111 5.48982 0.84592 -2.82146 -6.51477 -10.0071 -9.32315 -4.15933 0.777184 2.7525 2.41557 1.24181 -0.458332 -2.19809 0.976063 7.97071 9.80527 6.19262 0.917411 -2.91272 -6.99529
10.855 0.418156 6.66513 9.88208 7.20755 2.21399 -1.56268 -5.20578 -8.96417 -10.194 -6.40264 -0.70894 2.28593 2.60816 1.7525 0.0235042 -2.40709 -0.655114 6.02396 10.1402 7.83199 2.37108 -1.59679 -5.45658
10.905 -0.368603 4.43957 9.48549 8.33839 3.89886 -0.217534 -3.90326 -7.64549 -10.4713 -8.21436 -2.33062 1.65955 2.64247 1.88702 0.39085 -1.44302 -1.52217 3.37476 9.45786 8.89024 4.15363 -0.260585 -4.03162
10.955 -1.04536 1.95849 8.21642 9.44136 5.93123 1.03146 -2.71764 -6.38309 -9.86297 -9.46825 -4.55487 0.497527 2.49436 2.09535 0.988133 -0.583101 -2.32163 0.782127 7.94572 10.0837 6.45145 1.0164 -2.77116
11.005 -1.53516 0.466866 6.46256 9.86941 7.47558 2.44525 -1.4264 -5.09404 -8.79364 -10.2303 -6.69361 -0.940333 2.10532 2.32577 1.40822 -0.213891 -2.44236 -0.672377 6.02346 10.3311 8.03998 2.59221 -1.3779
11.055 -1.07147 -0.261972 4.15318 9.27148 8.47226 4.15744 -0.0685201 -3.80511 -7.49675 -10.4024 -8.39288 -2.59518 1.5232 2.4412 1.5398 0.104024 -1.51472 -1.55135 3.37883 9.68914 9.26386 4.52536 0.0348472
11.105 -0.402912 -0.980829 1.77074 7.77683 9.50145 6.26939 1.1578 -2.6511 -6.27082 -9.72804 -9.58292 -4.8579 0.380927 2.39499 1.81311 0.658816 -0.795318 -2.3873 0.823475 8.24611 10.673 6.98453 1.44168
11.155 -0.264673 -1.20046 0.550824 5.97501 9.64544 7.61506 2.63068 -1.32283 -5.00175 -8.6426 -10.2641 -6.92222 -1.06172 2.05088 2.12164 1.05559 -0.513893 -2.50101 -0.571509 6.31588 10.9102 8.6142 3.13805
11.205 -0.312348 -0.587232 -0.156433 3.67376 8.90233 8.51308 4.3864 0.0533629 -3.72362 -7.37019 -10.3349 -8.54001 -2.80308 1.43791 2.3048 1.24163 -0.20483 -1.65545 -1.51993 3.65332 10.2447 9.96412 5.16705
11.255 -0.0898502 -0.057508 -0.862244 1.41747 7.27683 9.48602 6.55256 1.29118 -2.57658 -6.16621 -9.60809 -9.68882 -5.11195 0.249582 2.29801 1.59748 0.352307 -1.04696 -2.42617 1.05418 8.80622 11.4806 7.63434
11.305 0.0983635 -0.0428929 -0.93266 0.404976 5.45213 9.41987 7.75061 2.83552 -1.20471 -4.90284 -8.49827 -10.3012 -7.13292 -1.22315 1.95542 1.95518 0.757254 -0.795985 -2.53969 -0.408559 6.7402 11.6542 9.29613
11.355 0.0851718 -0.0275317 -0.261259 -0.265385 3.16507 8.54785 8.56867 4.64283 0.190526 -3.63 -7.24404 -10.2634 -8.68522 -3.06114 1.28879 2.17821 1.00711 -0.464601 -1.79343 -1.50645 3.9812 10.9644 10.8405
11.405 0.0867105 0.233555 0.171937 -0.933222 1.03339 6.82741 9.46895 6.8222 1.4582 -2.4707 -6.04958 -9.48877 -9.79588 -5.38952 0.0479607 2.17004 1.43491 0.112091 -1.28401 -2.54163 1.25697 9.54138 12.5112
11.455 0.159121 0.347359 0.13253 -0.852668 0.156401 4.9693 9.23938 7.90514 3.07224 -1.05835 -4.78366 -8.34905 -10.3442 -7.36821 -1.44593 1.81019 1.81547 0.529484 -1.05914 -2.6615 -0.292426 7.3432 12.7091
11.505 0.181423 0.303055 0.198465 -0.146699 -0.511115 2.6884 8.25595 8.67789 4.9507 0.360307 -3.50914 -7.10541 -10.19 -8.85303 -3.37219 1.0548 2.03659 0.837699 -0.715138 -2.02302 -1.36343 4.74527 11.9304
11.555 0.146841 0.335176 0.475373 0.196981 -1.15422 0.667733 6.47208 9.50463 7.11993 1.67902 -2.3155 -5.90487 -9.36106 -9.91016 -5.69366 -0.246184 1.97484 1.27313 -0.176036 -1.54139 -1.9439 2.53783 10.2138
11.605 0.14526 0.397065 0.530185 0.142862 -0.907727 -0.0971694 4.56073 9.11976 8.08721 3.34644 -0.872066 -4.63035 -8.18229 -10.3893 -7.62723 -1.74009 1.61339 1.62452 0.224998 -1.17824 -1.83649 0.968624 7.82592
11.655 0.104871 0.392966 0.478345 0.276969 -0.181066 -0.751873 2.30393 7.996 8.80834 5.2866 0.546712 -3.36428 -6.9502 -10.114 -9.04018 -3.73838 0.780014 1.8337 0.61453 -0.73917 -1.39888 -0.185516 5.4048
11.705 -0.134254 0.355115 0.561991 0.5631 0.0957747 -1.33323 0.413414 6.15894 9.5122 7.37128 1.91099 -2.13615 -5.74242 -9.23189 -10.0355 -6.02776 -0.557775 1.72869 1.09064 -0.192029 -1.09319 -0.859592 3.41701
11.755 -0.7124 0.202669 0.766115 0.605393 0.0547988 -0.958619 -0.312331 4.17761 9.01492 8.25852 3.62685 -0.672636 -4.45932 -8.01403 -10.4507 -7.91575 -2.05782 1.36265 1.45303 0.190756 -0.828502 -0.850897 2.03075
11.805 -1.65844 -0.242325 0.973225 0.670285 0.268271 -0.27234 -0.977136 1.95623 7.74082 8.95273 5.64307 0.731917 -3.21043 -6.79256 -10.0457 -9.25557 -4.13758 0.459753 1.66545 0.606528 -0.453158 -0.639019 1.03693
11.855 -2.87408 -1.07581 1.12379 0.987401 0.602928 -0.0636185 -1.48077 0.219266 5.87003 9.49096 7.57361 2.13923 -1.94657 -5.57359 -9.10563 -10.1809 -6.38572 -0.885486 1.53585 1.06485 0.0135985 -0.434202 0.426153
11.905 -4.16772 -2.28116 1.11391 1.44943 0.733605 -0.0468157 -0.979298 -0.521886 3.7608 8.90023 8.39764 3.89204 -0.47721 -4.28455 -7.85394 -10.5233 -8.22052 -2.39817 1.16201 1.41937 0.373491 -0.205639 0.150465
11.955 -5.52819 -3.8093 0.727281 1.87654 1.0012 0.29938 -0.362268 -1.24602 1.54099 7.45914 9.11431 6.02482 0.903258 -3.05669 -6.6331 -9.99341 -9.49862 -4.54696 0.174465 1.61047 0.812212 0.0983873 0.0448683
12.005 -6.82425 -5.47234 -0.166329 2.14474 1.57373 0.719447 -0.188853 -1.6859 -0.0687978 5.58021 9.47121 7.76014 2.37275 -1.74266 -5.38924 -8.97957 -10.3395 -6.74642 -1.18715 1.42654 1.23069 0.463907 0.0988663
12.055 -7.88215 -7.1323 -1.4771 2.10814 2.22741 0.993106 -0.0632091 -1.08195 -0.888861 3.30563 8.80077 8.55322 4.17757 -0.254065 -4.07619 -7.68437 -10.5695 -8.50878 -2.74208 0.995122 1.52756 0.73585 0.226922
12.105 -8.1725 -8.49721 -3.32498 1.44585 2.7322 1.50383 0.441904 -0.494669 -1.64637 1.04788 7.1653 9.32604 6.45934 1.08948 -2.87536 -6.45157 -9.92659 -9.73956 -4.94184 -0.0713312 1.65665 1.12207 0.473296
12.155 -7.83269 -9.52618 -5.37989 0.21111 2.92412 2.32822 0.991115 -0.31295 -1.90328 -0.310439 5.30368 9.42806 7.90709 2.6097 -1.52635 -5.19089 -8.84229 -10.4944 -7.0905 -1.44271 1.42689 1.48185 0.781962
12.205 -7.08452 -10.0875 -7.31892 -1.39732 2.62343 3.02011 1.47215 0.0248345 -1.15093 -1.1756 2.91367 8.66002 8.66296 4.4408 -0.0521852 -3.87617 -7.52302 -10.6128 -8.79053 -3.06178 0.916756 1.72929 1.02689
12.255 -6.12913 -9.60671 -8.76812 -3.53679 1.6208 3.39439 2.16572 0.738504 -0.542481 -1.91745 0.687981 6.88982 9.45644 6.77052 1.25204 -2.70618 -6.28704 -9.88251 -9.99462 -5.31325 -0.243684 1.7998 1.42547
12.305 -5.02497 -8.54454 -9.78238 -5.75908 0.14593 3.33403 3.00764 1.40736 -0.258872 -1.97097 -0.491682 5.01941 9.35494 8.00758 2.81491 -1.33667 -5.00736 -8.72589 -10.6793 -7.43756 -1.65322 1.50773 1.76879
12.355 -3.8521 -7.1929 -10.2057 -7.73537 -1.66786 2.72451 3.53219 1.98597 0.288306 -1.06995 -1.37032 2.56077 8.48741 8.74331 4.67712 0.114876 -3.6972 -7.38455 -10.6834 -9.09144 -3.36369 0.880537 1.9812
12.405 -2.70567 -5.79597 -9.56726 -9.14838 -3.98154 1.45973 3.6888 2.72465 1.13773 -0.432212 -2.05103 0.407468 6.63645 9.53662 6.99209 1.39875 -2.54366 -6.13727 -9.86922 -10.2797 -5.67563 -0.396817 1.98051
12.455 -1.59992 -4.41693 -8.41373 -10.0651 -6.25988 -0.161743 3.3836 3.43778 1.83848 -0.040786 -1.89744 -0.6442 4.73227 9.28224 8.09241 3.0051 -1.15941 -4.83073 -8.63196 -10.9034 -7.79899 -1.86063 1.59419
12.505 -0.574556 -3.12643 -7.03786 -10.2747 -8.14927 -2.10546 2.53818 3.74255 2.40604 0.647943 -0.880965 -1.50987 2.2341 8.31737 8.83532 4.91392 0.269782 -3.52403 -7.2613 -10.7802 -9.41775 -3.67783 0.799736
12.555 0.415027 -1.87743 -5.65139 -9.4939 -9.45664 -4.48618 1.12347 3.69369 3.08506 1.53488 -0.224164 -2.10202 0.169823 6.43119 9.60803 7.1672 1.55938 -2.36355 -5.98164 -9.87102 -10.5909 -6.04703 -0.612824
12.605 1.45661 -0.638495 -4.298 -8.26793 -10.2345 -6.72625 -0.559357 3.21279 3.61561 2.17679 0.236461 -1.75277 -0.791965 4.45866 9.24526 8.19842 3.20987 -0.969815 -4.64155 -8.54379 -11.1563 -8.18267 -2.13244
12.655 2.52801 0.594807 -3.02912 -6.89056 -10.244 -8.48927 -2.58966 2.2099 3.72845 2.66797 0.981106 -0.665397 -1.61676 1.94188 8.18108 8.97374 5.17772 0.432037 -3.34273 -7.14114 -10.8987 -9.77519 -4.03737
12.705 3.57492 1.87049 -1.81333 -5.5293 -9.37264 -9.69499 -4.9925 0.705976 3.50856 3.2392 1.83622 -0.00988685 -2.12037 -0.0378469 6.28726 9.71665 7.34518 1.74644 -2.15821 -5.8106 -9.88281 -10.9279 -6.43261
12.755 4.66741 3.28971 -0.623727 -4.22358 -8.11618 -10.3608 -7.17558 -1.00927 2.89745 3.58092 2.37536 0.492017 -1.59653 -0.963335 4.20068 9.27903 8.36027 3.44971 -0.752568 -4.42715 -8.45252 -11.4321 -8.59637
12.805 5.76431 4.86829 0.54609 -3.01011 -6.77423 -10.2009 -8.821 -3.13182 1.75972 3.51191 2.76211 1.25475 -0.463386 -1.77874 1.60842 8.12153 9.21813 5.51297 0.633066 -3.12638 -7.00295 -11.0453 -10.2282
12.855 6.70145 6.42572 1.7642 -1.82323 -5.44319 -9.26108 -9.93073 -5.53114 0.200227 3.11967 3.16785 2.03265 0.190921 -2.23326 -0.351906 6.22612 9.93852 7.60336 2.00782 -1.88585 -5.59492 -9.92061 -11.4138
