1.21 4.89569 2.86159 3.44696 2.79322 2.9284 2.87878 1.0959 2.87432 1.12922 2.80736 0.132741 2.89348 -0.626936 2.87877 -0.208325 2.81036 -0.631057 2.89508 -1.28817 2.86253 -1.13378 2.79813 -1.67587 2.88289 -2.15923 2.83125 -2.30747 2.77843 -2.88747 2.87305 -3.06614 2.78564 -3.502 2.76682 -3.83435 2.87094
1.25 5.19781 2.88008 3.68509 2.80997 3.11965 2.89779 1.23981 2.89158 1.23752 2.82321 0.187507 2.91116 -0.591916 2.89508 -0.169805 2.82518 -0.608368 2.91189 -1.29035 2.8795 -1.12272 2.81339 -1.68317 2.90057 -2.17776 2.84784 -2.33079 2.79416 -2.92271 2.89184 -3.09502 2.79859 -3.54915 2.78228 -3.88918 2.89033
1.29 5.49034 2.89694 3.91529 2.8252 3.30374 2.91514 1.38336 2.90735 1.34272 2.83765 0.240894 2.92732 -0.555471 2.90998 -0.13216 2.83871 -0.5861 2.92728 -1.29204 2.89498 -1.11142 2.82727 -1.68959 2.9167 -2.19567 2.86286 -2.35267 2.80842 -2.9562 2.90901 -3.12245 2.80999 -3.59417 2.79637 -3.94132 2.90825
1.33 5.7728 2.9123 4.1369 2.83904 3.48032 2.93097 1.52598 2.92174 1.44468 2.8508 0.292909 2.94208 -0.517728 2.92359 -0.0954472 2.85106 -0.564292 2.94136 -1.29321 2.9091 -1.09995 2.83989 -1.69517 2.93143 -2.21297 2.87648 -2.37313 2.82134 -2.98795 2.92472 -3.14854 2.82002 -3.63709 2.80923 -3.99088 2.92483
1.37 6.04484 2.92629 4.34943 2.85162 3.64914 2.94541 1.66715 2.93489 1.54329 2.86277 0.343574 2.95557 -0.478825 2.93602 -0.059707 2.86233 -0.542975 2.95426 -1.29381 2.92196 -1.08834 2.85136 -1.69997 2.94486 -2.22968 2.8888 -2.39222 2.83304 -3.018 2.93908 -3.17338 2.82879 -3.67795 2.82096 -4.03794 2.94017
1.41 6.30625 2.93904 4.55247 2.86305 3.81004 2.95858 1.8064 2.94689 1.63848 2.87368 0.392916 2.96789 -0.438915 2.94738 -0.0249641 2.87263 -0.522174 2.96606 -1.29383 2.93369 -1.07664 2.86179 -1.70405 2.95711 -2.2458 2.89995 -2.40999 2.84362 -3.04641 2.9522 -3.19705 2.83644 -3.71681 2.83166 -4.08259 2.95436
1.45 6.55694 2.95065 4.74573 2.87343 3.96292 2.97058 1.94331 2.95785 1.7302 2.8836 0.440968 2.97914 -0.398153 2.95775 0.00877002 2.88204 -0.501903 2.97687 -1.29324 2.94438 -1.0649 2.87127 -1.70746 2.96829 -2.26132 2.91004 -2.42647 2.8532 -3.07321 2.9642 -3.21963 2.84308 -3.75369 2.84143 -4.12492 2.96751
1.49 6.79693 2.96122 4.92901 2.88286 4.10775 2.98152 2.07752 2.96784 1.81843 2.89263 0.487763 2.9894 -0.3567 2.96723 0.0414955 2.89063 -0.482171 2.98676 -1.29205 2.95412 -1.05316 2.8799 -1.71025 2.97848 -2.27626 2.91916 -2.44173 2.86184 -3.09846 2.97515 -3.24119 2.84882 -3.78865 2.85034 -4.165 2.97968
1.53 7.0263 2.97084 5.1022 2.89144 4.24454 2.9915 2.20871 2.97696 1.90318 2.90085 0.533338 2.99877 -0.314714 2.97589 0.0732219 2.89848 -0.46298 2.99581 -1.29025 2.96299 -1.04146 2.88774 -1.71248 2.98778 -2.29062 2.9274 -2.45581 2.86965 -3.1222 2.98515 -3.26179 2.85376 -3.82175 2.85846 -4.20293 2.99096
1.57 7.24521 2.9796 5.26526 2.89922 4.37336 3.00058 2.33662 2.98527 1.98444 2.90833 0.577724 3.00731 -0.272352 2.9838 0.103967 2.90565 -0.444326 3.00409 -1.28785 2.97107 -1.02984 2.89487 -1.71419 2.99625 -2.3044 2.93484 -2.46876 2.8767 -3.1445 2.99428 -3.2815 2.85799 -3.85304 2.86586 -4.23879 3.00141
1.61 7.45389 2.98758 5.41822 2.9063 4.49433 3.00886 2.46103 2.99286 2.06225 2.91514 0.620953 3.01511 -0.229766 2.99102 0.133753 2.9122 -0.426202 3.01167 -1.28487 2.97843 -1.01832 2.90136 -1.71543 3.00397 -2.3176 2.94156 -2.48065 2.88305 -3.16541 3.00261 -3.30035 2.86158 -3.88258 2.87261 -4.27265 3.01108
1.65 7.65259 2.99484 5.56118 2.91272 4.60759 3.0164 2.58177 2.99977 2.13664 2.92134 0.66305 3.02221 -0.187102 2.99762 0.162608 2.91819 -0.408595 3.01861 -1.28134 2.98513 -1.00692 2.90727 -1.71624 3.01102 -2.33023 2.94762 -2.49153 2.88877 -3.18498 3.01021 -3.3184 2.86461 -3.91042 2.87875 -4.30459 3.02004
1.69 7.84162 3.00144 5.69428 2.91856 4.71331 3.02327 2.6987 3.00608 2.20766 2.92697 0.704039 3.02869 -0.144497 3.00365 0.190564 2.92367 -0.391491 3.02496 -1.27727 2.99124 -0.995681 2.91264 -1.71666 3.01744 -2.34229 2.95309 -2.50145 2.89392 -3.20329 3.01713 -3.33568 2.86715 -3.93663 2.88433 -4.3347 3.02833
1.73 8.02129 3.00745 5.8177 2.92387 4.8117 3.02952 2.81172 3.01182 2.27535 2.9321 0.743938 3.0346 -0.102078 3.00916 0.217651 2.92867 -0.374873 3.03077 -1.2727 2.9968 -0.984604 2.91754 -1.71672 3.02329 -2.35379 2.95803 -2.51047 2.89855 -3.22037 3.02344 -3.35223 2.86926 -3.96126 2.8894 -4.36305 3.03599
1.77 8.19194 3.01292 5.93167 2.92868 4.90297 3.03522 2.92079 3.01706 2.33978 2.93677 0.78276 3.03998 -0.0599648 3.0142 0.243902 2.93325 -0.358722 3.03609 -1.26766 3.00187 -0.973706 2.92199 -1.71645 3.02863 -2.36474 2.96247 -2.51863 2.90271 -3.23631 3.02919 -3.3681 2.87098 -3.98439 2.894 -4.38972 3.04308
1.81 8.35391 3.01789 6.03645 2.93306 4.98735 3.0404 3.02585 3.02183 2.40101 2.94101 0.820516 3.04489 -0.0182649 3.0188 0.26935 2.93743 -0.343019 3.04095 -1.2622 3.00648 -0.962995 2.92606 -1.71589 3.0335 -2.37514 2.96648 -2.526 2.90644 -3.25114 3.03441 -3.38329 2.87237 -4.00607 2.89816 -4.41477 3.04963
1.85 8.50757 3.02242 6.13231 2.93704 5.06509 3.04512 3.12692 3.02618 2.45908 2.94488 0.85721 3.04936 0.022924 3.023 0.294026 2.94125 -0.327745 3.04541 -1.25634 3.01068 -0.952477 2.92976 -1.71505 3.03793 -2.38501 2.97009 -2.53261 2.90978 -3.26492 3.03917 -3.39785 2.87348 -4.02637 2.90192 -4.43829 3.05567
1.89 8.65326 3.02653 6.21956 2.94065 5.13644 3.04941 3.22401 3.03014 2.51408 2.94839 0.892845 3.05343 0.0635152 3.02684 0.317959 2.94475 -0.312881 3.04948 -1.25013 3.01451 -0.942155 2.93314 -1.71396 3.04198 -2.39436 2.97333 -2.53851 2.91277 -3.27771 3.04349 -3.4118 2.87433 -4.04535 2.9053 -4.46035 3.06124
1.93 8.79132 3.03028 6.29851 2.94394 5.20166 3.05332 3.31715 3.03375 2.56606 2.95159 0.927419 3.05714 0.103432 3.03036 0.341176 2.94795 -0.298409 3.05321 -1.2436 3.018 -0.932029 2.93622 -1.71264 3.04568 -2.4032 2.97626 -2.54375 2.91545 -3.28957 3.04742 -3.42516 2.87496 -4.06307 2.90834 -4.48101 3.06637
1.97 8.9221 3.03368 6.3695 2.94692 5.26101 3.05688 3.40641 3.03704 2.61509 2.9545 0.960929 3.06053 0.142608 3.03357 0.3637 2.95088 -0.28431 3.05662 -1.23681 3.02118 -0.922098 2.93903 -1.7111 3.04905 -2.41155 2.97888 -2.54837 2.91784 -3.30053 3.05098 -3.43796 2.87541 -4.0796 2.91107 -4.50034 3.07108
2.01 9.04592 3.03678 6.43287 2.94963 5.31475 3.06011 3.49185 3.04004 2.66124 2.95715 0.993367 3.0636 0.180987 3.0365 0.385554 2.95355 -0.27057 3.05974 -1.22977 3.02407 -0.912358 2.94159 -1.70937 3.05212 -2.41942 2.98125 -2.55241 2.91997 -3.31066 3.05422 -3.4502 2.87569 -4.09498 2.9135 -4.51841 3.07541
2.05 9.16311 3.0396 6.48895 2.95209 5.36315 3.06306 3.57356 3.04277 2.70458 2.95956 1.02473 3.06641 0.218522 3.03919 0.406756 2.956 -0.257174 3.0626 -1.22254 3.02672 -0.902806 2.94394 -1.70745 3.05493 -2.42683 2.98337 -2.55591 2.92186 -3.31999 3.05714 -3.46192 2.87584 -4.10928 2.91566 -4.53529 3.07938
