50.58 2.37413 2.64284 -0.94888 2.63554 0.485004 2.63166 -3.41793 1.87032 5.59222 1.70142 6.54225 1.54314 -7.69115 1.16514 10.532 -1.12617 8.2889 -1.21009 -13.0143 1.48508 10.1724 -1.2884 5.75033 -1.15331 -9.49045 2.55164 1.47754 -0.0394983 -3.71905 0.732486 -4.83599 2.02103 -11.5695 4.29045 -17.3641 4.46506
50.62 2.73482 2.67252 -1.24168 2.6632 0.271244 2.66572 -3.20301 1.94004 5.36898 1.80731 6.39375 1.6509 -7.3773 1.15008 10.3018 -1.02101 8.17068 -1.11386 -12.9394 1.45748 10.3265 -1.31037 6.00314 -1.18698 -9.73794 2.48081 1.87707 -0.163666 -3.39556 0.539405 -5.22296 2.03278 -10.9075 4.19896 -16.6306 4.38622
50.66 3.09593 2.69993 -1.5329 2.68906 0.0588186 2.6974 -2.98718 2.00731 5.14719 1.90499 6.24402 1.75146 -7.08894 1.13768 10.0728 -0.896545 8.05351 -0.997835 -12.8288 1.43164 10.4572 -1.32979 6.2341 -1.21815 -9.98464 2.4079 2.27377 -0.277832 -3.06368 0.363425 -5.59596 2.04854 -10.2484 4.08149 -15.8884 4.28292
50.7 3.45705 2.72512 -1.82233 2.71341 -0.152247 2.72684 -2.77108 2.07188 4.9267 1.99483 6.09328 1.84522 -6.82562 1.13042 9.8471 -0.755325 7.93919 -0.86455 -12.6825 1.40754 10.5644 -1.34674 6.44227 -1.24696 -10.2295 2.33439 2.66761 -0.382751 -2.72251 0.20339 -5.9521 2.06785 -9.59475 3.93454 -15.1405 4.15363
50.74 3.81782 2.74813 -2.10974 2.73657 -0.361924 2.75419 -2.55535 2.13359 4.70741 2.07726 5.94184 1.93256 -6.58572 1.13054 9.62651 -0.60104 7.829 -0.717682 -12.5017 1.38517 10.6481 -1.36128 6.62693 -1.27351 -10.4709 2.26149 3.05824 -0.479147 -2.37166 0.0579669 -6.28981 2.09001 -8.95012 3.75577 -14.3895 3.9995
50.78 4.17783 2.76896 -2.39483 2.75887 -0.570163 2.7796 -2.34061 2.19236 4.48925 2.15273 5.78997 2.0139 -6.36683 1.13966 9.41223 -0.437803 7.72366 -0.561333 -12.2887 1.36451 10.7083 -1.37347 6.78768 -1.29786 -10.7071 2.19015 3.44501 -0.567705 -2.01143 -0.0742594 -6.60897 2.11486 -8.31983 3.54344 -13.6378 3.82446
50.82 4.53667 2.78758 -2.67722 2.78067 -0.776896 2.80317 -2.12735 2.24815 4.27212 2.22172 5.63796 2.0896 -6.16613 1.15853 9.20505 -0.269532 7.62341 -0.39941 -12.0465 1.34556 10.7455 -1.38338 6.92447 -1.32005 -10.9364 2.12109 3.827 -0.649067 -1.64281 -0.194717 -6.91039 2.1433 -7.71096 3.2959 -12.8878 3.63443
50.86 4.89391 2.80393 -2.95643 2.8024 -0.982038 2.82503 -1.91602 2.30099 4.05594 2.28473 5.48601 2.16003 -5.98065 1.18709 9.00532 -0.099575 7.52803 -0.235256 -11.7789 1.32828 10.7602 -1.39104 7.03769 -1.34005 -11.1565 2.05482 4.20303 -0.723833 -1.26752 -0.3048 -7.19551 2.17636 -7.13109 3.01263 -12.1421 3.43621
50.9 5.24908 2.81791 -3.23188 2.82452 -1.18549 2.84527 -1.70693 2.35092 3.84054 2.34223 5.33425 2.22555 -5.8076 1.22461 8.813 0.0694287 7.437 -0.0715061 -11.4904 1.31259 10.7532 -1.39646 7.12811 -1.35777 -11.3657 1.99168 4.57175 -0.792556 -0.887918 -0.405811 -7.46592 2.21292 -6.58525 2.69712 -11.403 3.23614
50.94 5.60174 2.82937 -3.5029 2.84754 -1.38715 2.86399 -1.50031 2.39799 3.62572 2.39468 5.18272 2.28648 -5.64444 1.26992 8.6278 0.235525 7.34959 0.0898834 -11.1853 1.29838 10.7256 -1.39954 7.19686 -1.37305 -11.5621 1.93186 4.93167 -0.855747 -0.506699 -0.498898 -7.72306 2.24847 -6.07354 2.35889 -10.6731 3.03896
50.98 5.95141 2.83815 -3.7687 2.87207 -1.58692 2.88127 -1.29632 2.4423 3.41118 2.44253 5.03136 2.34313 -5.48897 1.32167 8.44919 0.397336 7.26497 0.24753 -10.8681 1.28552 10.6786 -1.4001 7.2453 -1.38565 -11.7443 1.87535 5.28128 -0.913876 -0.126634 -0.585 -7.96815 2.27691 -5.59126 2.0118 -9.95527 2.84678
51.02 6.29763 2.84405 -4.02843 2.89872 -1.78471 2.89718 -1.09508 2.48391 3.19656 2.48618 4.88003 2.39581 -5.33942 1.37845 8.27655 0.553927 7.18229 0.400495 -10.5432 1.27382 10.6137 -1.39782 7.27501 -1.39517 -11.9107 1.82206 5.61908 -0.967379 0.249699 -0.664836 -8.2023 2.29405 -5.13135 1.67003 -9.25326 2.65856
51.06 6.63994 2.84685 -4.28114 2.92815 -1.98047 2.91178 -0.89664 2.52293 2.9814 2.52603 4.72849 2.44478 -5.19436 1.43894 8.10921 0.704682 7.10074 0.548156 -10.2146 1.26306 10.5325 -1.39221 7.28766 -1.40107 -12.0602 1.77184 5.94367 -1.01665 0.620039 -0.738944 -8.42659 2.29998 -4.68691 1.34487 -8.57233 2.46973
51.1 6.97791 2.84637 -4.52595 2.96099 -2.17418 2.92515 -0.701043 2.55946 2.76516 2.5624 4.57643 2.49031 -5.05275 1.50196 7.94648 0.849209 7.01962 0.69012 -9.88604 1.253 10.4365 -1.38257 7.28501 -1.4026 -12.1918 1.72454 6.2538 -1.06206 0.982483 -0.807733 -8.64209 2.29912 -4.25245 1.04378 -7.91975 2.27258
51.14 7.31123 2.8425 -4.76207 2.99778 -2.36594 2.93735 -0.508285 2.59358 2.54718 2.59564 4.4235 2.53264 -4.91387 1.56648 7.78777 0.987263 6.93834 0.826142 -9.56097 1.24337 10.3275 -1.36796 7.26884 -1.39879 -12.3048 1.68009 6.54842 -1.10391 1.33546 -0.871523 -8.84983 2.29797 -3.82431 0.770896 -7.3039 2.05845
51.18 7.63954 2.83519 -4.98883 3.03896 -2.55588 2.94846 -0.318311 2.62542 2.32673 2.62601 4.26925 2.57198 -4.77725 1.63165 7.6325 1.1187 6.85643 0.95609 -9.24249 1.23393 10.2073 -1.34722 7.24092 -1.38847 -12.3982 1.63845 6.82667 -1.14248 1.67768 -0.930579 -9.05085 2.3009 -3.40046 0.527822 -6.73131 1.82218
51.22 7.96253 2.82451 -5.20566 3.08474 -2.74421 2.95859 -0.131019 2.65508 2.10296 2.65379 4.11313 2.60855 -4.64265 1.69676 7.48015 1.24346 6.77354 1.07991 -8.93342 1.22449 10.0774 -1.31902 7.203 -1.37028 -12.4716 1.59957 7.08786 -1.17797 2.00808 -0.985133 -9.24604 2.3071 -2.98009 0.314229 -6.20321 1.56613
51.26 8.27991 2.81066 -5.41229 3.13514 -2.93117 2.96788 0.0537272 2.68265 1.87501 2.67921 3.9546 2.64253 -4.51001 1.76123 7.33025 1.36153 6.68943 1.19761 -8.6363 1.21496 9.93969 -1.28191 7.1568 -1.34275 -12.5242 1.56337 7.33148 -1.21056 2.32571 -1.03541 -9.43626 2.31137 -2.56306 0.128233 -5.71494 1.29952
51.3 8.59156 2.79396 -5.60889 3.1899 -3.11717 2.97652 0.236104 2.70826 1.64201 2.70249 3.79308 2.67409 -4.37942 1.82462 7.18239 1.47294 6.60398 1.30926 -8.35332 1.20544 9.79579 -1.23451 7.10398 -1.30452 -12.5554 1.52969 7.55712 -1.24039 2.62973 -1.08162 -9.62221 2.30783 -2.14949 -0.0331597 -5.25841 1.03386
51.34 8.89745 2.77477 -5.79603 3.24857 -3.3027 2.98476 0.416317 2.73201 1.40311 2.72381 3.62802 2.70341 -4.2511 1.88656 7.03626 1.57778 6.51717 1.41497 -8.08631 1.19628 9.64738 -1.17576 7.04615 -1.2545 -12.5645 1.49835 7.76446 -1.26757 2.91932 -1.12401 -9.80453 2.29275 -1.73953 -0.173491 -4.82502 0.778796
51.38 9.19758 2.75351 -5.97448 3.31054 -3.48826 2.99288 0.594567 2.75401 1.15754 2.74337 3.4589 2.73062 -4.12533 1.94677 6.89154 1.67616 6.42907 1.51488 -7.83658 1.1881 9.49605 -1.10505 6.98477 -1.1921 -12.551 1.46915 7.95323 -1.29223 3.19372 -1.16284 -9.98375 2.26517 -1.33321 -0.29632 -4.4072 0.540594
51.42 9.49193 2.73055 -6.14523 3.37513 -3.67429 3.00125 0.771042 2.77436 0.904666 2.76133 3.28522 2.75587 -4.00243 2.00503 6.74793 1.76825 6.3398 1.60918 -7.60488 1.18178 9.3433 -1.02243 6.92118 -1.11735 -12.5146 1.44193 8.12321 -1.31445 3.45219 -1.19836 -10.1603 2.22618 -0.930521 -0.404865 -3.9989 0.322356
51.46 9.78054 2.7062 -6.30949 3.44158 -3.86124 3.01028 0.945903 2.79316 0.643972 2.77786 3.10656 2.77929 -3.88273 2.06122 6.60516 1.85423 6.24952 1.69807 -7.39133 1.17834 9.19048 -0.928648 6.85651 -1.031 -12.4552 1.41657 8.27424 -1.33434 3.69405 -1.23083 -10.3345 2.17797 -0.531392 -0.501837 -3.59551 0.12491
