50.005 0.0420302 0.00224496 0.0411728 0.701838 0.00479913 0.984854 5.08996e-05 0.0153269 0.277198 0.749616 0.89818 0.0256861 0.55658 5.35479e-06 0.930465 0.835992 0.525909 0.593711 0.76607 0.0915094 1.88055e-06 0.994232 0.0973817 0.0169781 0.512355 0.728038 0.726091 0.000335119 0.722186 0.00584814 0.107008 0.601699 0.0355175 0.963248 0.00272799 0.0755691 0.0113707 0.304661 0.464394 0.0110222 0.994849 7.65644e-05 0.0400314 0.964934 0.986903 0.995746 0.14668 0.00144554 6.13672e-06 -0.112833 0.818718 -0.110219 0.799752 -0.107605 0.780785 -0.104991 0.761818 0.603771 0.240621 0.588356 0.234478 0.57294 0.228334 1.05985 -0.274077 1.03054 -0.266499 1.00124 -0.25892 0.560221 0.224535 0.54333 0.217765 0.526438 0.210995 0.267477 0.560525 0.25861 0.541943 0.249743 0.523362 0.157033 0.514448 0.151252 0.495511 0.145472 0.476573 0.139691 0.457636 0.603021 -0.110603 0.57699 -0.105829 0.55096 -0.101054 0.524929 -0.09628
50.055 0.0550309 0.00176022 0.0388496 0.68553 0.00480552 0.98511 5.41048e-05 0.0133902 0.217365 0.702822 0.894401 0.0205308 0.660801 7.18664e-06 0.884315 0.856458 0.621776 0.62714 0.754867 0.0763014 1.51342e-06 0.995055 0.134539 0.0163041 0.499009 0.741182 0.659611 0.000233957 0.816519 0.00766373 0.0894829 0.596055 0.0632103 0.960979 0.0031247 0.0950803 0.0076866 0.291043 0.462482 0.0100846 0.995786 0.000110681 0.0263886 0.949341 0.988239 0.995945 0.103576 0.00187828 8.17324e-06 -0.106818 0.820967 -0.104343 0.801948 -0.101869 0.782929 -0.0993942 0.76391 0.547551 0.318688 0.533571 0.310551 0.51959 0.302414 1.11591 -0.293642 1.08505 -0.285523 1.0542 -0.277403 0.568939 0.181484 0.551785 0.176012 0.53463 0.17054 0.319129 0.555519 0.30855 0.537104 0.29797 0.518688 0.147285 0.517419 0.141864 0.498372 0.136442 0.479326 0.13102 0.460279 0.580043 -0.0836446 0.555005 -0.080034 0.529966 -0.0764233 0.504927 -0.0728126
50.105 0.0707853 0.00143144 0.037079 0.670232 0.0048865 0.984956 5.72009e-05 0.0123032 0.164976 0.65114 0.887433 0.0168471 0.752225 9.42519e-06 0.808883 0.869632 0.703936 0.660966 0.732597 0.0654991 1.2767e-06 0.995637 0.183465 0.0165613 0.486189 0.751355 0.586381 0.000160257 0.879752 0.0104075 0.0747679 0.591943 0.110739 0.957892 0.00345196 0.122989 0.00535596 0.278674 0.461649 0.00960274 0.996478 0.00015973 0.0182647 0.928129 0.989094 0.996122 0.0756785 0.00245918 1.09099e-05 -0.0977745 0.822369 -0.0955094 0.803318 -0.0932444 0.784267 -0.0909793 0.765215 0.490227 0.396971 0.477711 0.386836 0.465194 0.3767 1.15833 -0.306374 1.1263 -0.297903 1.09428 -0.289431 0.580712 0.135635 0.563203 0.131546 0.545693 0.127456 0.365292 0.546265 0.353183 0.528157 0.341073 0.510048 0.143155 0.519532 0.137885 0.500407 0.132616 0.481283 0.127346 0.462158 0.562706 -0.062438 0.538416 -0.0597427 0.514125 -0.0570475 0.489835 -0.0543523
50.155 0.0896182 0.0012095 0.0357207 0.656011 0.00505462 0.984451 6.01721e-05 0.0118473 0.121271 0.598029 0.877471 0.0141446 0.824829 1.21102e-05 0.694053 0.874972 0.769956 0.694302 0.691177 0.0585301 1.13709e-06 0.996001 0.244557 0.017996 0.475822 0.759241 0.509304 0.000107854 0.919762 0.0143615 0.062516 0.589241 0.181471 0.953397 0.00363136 0.161749 0.00387531 0.266109 0.461717 0.0095782 0.996992 0.000228293 0.0132117 0.900251 0.989508 0.996276 0.0572855 0.00321755 1.4533e-05 -0.0858675 0.823109 -0.0838782 0.804041 -0.081889 0.784972 -0.0798998 0.765904 0.432951 0.470534 0.421897 0.45852 0.410843 0.446506 1.17803 -0.31107 1.14545 -0.302469 1.11288 -0.293868 0.595964 0.0871354 0.577995 0.0845082 0.560026 0.0818809 0.40256 0.530632 0.389215 0.513041 0.375871 0.495451 0.144552 0.52101 0.139231 0.501831 0.13391 0.482653 0.128589 0.463474 0.548933 -0.0463302 0.525237 -0.0443303 0.501542 -0.0423304 0.477846 -0.0403305
50.205 0.111919 0.00106309 0.0346734 0.642906 0.00532905 0.983642 6.30044e-05 0.0119039 0.0864057 0.546977 0.864795 0.0121151 0.878116 1.52854e-05 0.539379 0.870992 0.820022 0.726144 0.619394 0.0552776 1.08183e-06 0.996146 0.316191 0.021088 0.469518 0.765382 0.432139 7.13069e-05 0.944945 0.0199033 0.0524032 0.587817 0.27036 0.946646 0.00359523 0.214468 0.00293213 0.251976 0.462538 0.0100973 0.997371 0.000321103 0.00996121 0.864912 0.989477 0.996406 0.0448452 0.00418656 1.93115e-05 -0.0711355 0.823313 -0.0694876 0.80424 -0.0678396 0.785166 -0.0661917 0.766093 0.377513 0.535311 0.367874 0.521643 0.358235 0.507975 1.1673 -0.305255 1.13503 -0.296815 1.10275 -0.288374 0.614844 0.0367764 0.596305 0.0356676 0.577767 0.0345587 0.430738 0.507082 0.416459 0.490272 0.40218 0.473463 0.151653 0.522 0.14607 0.502785 0.140488 0.48357 0.134905 0.464354 0.537064 -0.0343158 0.513881 -0.0328345 0.490698 -0.0313532 0.467514 -0.0298719
50.255 0.13818 0.000972716 0.0338631 0.630931 0.00573893 0.982565 6.56847e-05 0.0124437 0.0597363 0.500575 0.849763 0.0105604 0.915174 1.90043e-05 0.369692 0.855456 0.855811 0.755488 0.510311 0.0562273 1.11729e-06 0.996043 0.394737 0.0267285 0.468325 0.770203 0.358861 4.62818e-05 0.961102 0.0275534 0.0441472 0.587539 0.364923 0.936609 0.00333389 0.284768 0.00233741 0.235311 0.464 0.0113831 0.997647 0.000442717 0.00782659 0.821793 0.988954 0.996512 0.0362007 0.00540245 2.56465e-05 -0.0534982 0.823066 -0.0522589 0.803998 -0.0510195 0.784931 -0.0497802 0.765863 0.325835 0.58919 0.317516 0.574147 0.309196 0.559104 1.12445 -0.285309 1.09336 -0.27742 1.06227 -0.269531 0.637174 -0.0140714 0.617962 -0.0136471 0.598751 -0.0132228 0.451294 0.475813 0.436333 0.46004 0.421373 0.444267 0.164985 0.52258 0.158912 0.503344 0.152839 0.484107 0.146766 0.46487 0.525863 -0.0254025 0.503163 -0.0243059 0.480464 -0.0232094 0.457764 -0.0221129
50.305 0.169031 0.000927181 0.033235 0.620085 0.00632902 0.981259 6.82005e-05 0.0135263 0.0402235 0.460184 0.832789 0.00935019 0.94015 2.3338e-05 0.22824 0.8266 0.879595 0.781491 0.37838 0.0625659 1.26737e-06 0.995643 0.475333 0.0365204 0.472647 0.774033 0.292836 2.95775e-05 0.971746 0.0380475 0.0375113 0.58828 0.452702 0.922163 0.00290843 0.375583 0.00197972 0.215919 0.466031 0.0139184 0.997837 0.000597074 0.00642088 0.771248 0.987835 0.996594 0.0300358 0.00690374 3.41586e-05 -0.0327526 0.822425 -0.0319939 0.803373 -0.0312351 0.78432 -0.0304764 0.765267 0.279527 0.631991 0.27239 0.615855 0.265253 0.599719 1.05849 -0.248836 1.02922 -0.241956 0.999956 -0.235075 0.662547 -0.06369 0.64257 -0.0617697 0.622594 -0.0598494 0.466176 0.438838 0.450722 0.424291 0.435268 0.409743 0.185434 0.522759 0.178608 0.503516 0.171782 0.484272 0.164956 0.465029 0.514467 -0.0187506 0.492259 -0.0179412 0.470052 -0.0171318 0.447844 -0.0163224
50.355 0.205284 0.000921614 0.0327486 0.610353 0.00716949 0.979757 7.05378e-05 0.0152781 0.0266187 0.426102 0.814326 0.00839726 0.956735 2.83863e-05 0.136037 0.784513 0.893671 0.803615 0.257389 0.0760695 1.56463e-06 0.994866 0.553097 0.053148 0.482309 0.77711 0.236178 1.87992e-05 0.978942 0.0524393 0.0323043 0.589881 0.526941 0.902147 0.0024126 0.485889 0.00179609 0.194431 0.468593 0.0187052 0.997957 0.000786773 0.00552082 0.714394 0.985944 0.996653 0.0255327 0.00873026 4.58253e-05 -0.00856153 0.821425 -0.0083632 0.802396 -0.00816486 0.783366 -0.00796652 0.764337 0.239638 0.664813 0.233519 0.647838 0.227401 0.630864 0.985003 -0.198627 0.957768 -0.193135 0.930532 -0.187643 0.690592 -0.110352 0.66977 -0.107025 0.648947 -0.103698 0.477251 0.398846 0.46143 0.385625 0.445609 0.372403 0.213857 0.522449 0.205984 0.503218 0.198112 0.483986 0.19024 0.464754 0.502336 -0.0137003 0.480651 -0.0131089 0.458967 -0.0125175 0.437283 -0.0119261
50.405 0.247953 0.000956374 0.0323735 0.601714 0.00837303 0.978094 7.26795e-05 0.0178464 0.017532 0.397876 0.794839 0.00764235 0.967706 3.42928e-05 0.0831271 0.730898 0.899931 0.821644 0.168572 0.0989807 2.03832e-06 0.993575 0.624211 0.0805349 0.496703 0.779594 0.189571 1.20525e-05 0.983921 0.0722058 0.0283827 0.592096 0.58645 0.875391 0.00192641 0.606207 0.00175302 0.171989 0.471678 0.0277457 0.99801 0.00101171 0.00499717 0.653038 0.98301 0.996688 0.0221718 0.0109224 6.21654e-05 0.0195622 0.820078 0.019109 0.801079 0.0186558 0.782081 0.0182027 0.763083 0.206589 0.689331 0.201315 0.67173 0.19604 0.65413 0.915416 -0.141941 0.890104 -0.138016 0.864793 -0.134092 0.721356 -0.152649 0.699606 -0.148047 0.677856 -0.143444 0.486144 0.357959 0.470028 0.346092 0.453912 0.334226 0.249989 0.521404 0.240787 0.502211 0.231584 0.483018 0.222382 0.463824 0.489196 -0.00975322 0.468079 -0.0093322 0.446962 -0.00891119 0.425845 -0.00849017
50.455 0.298226 0.00103692 0.0320875 0.594144 0.010126 0.976301 7.46015e-05 0.0213809 0.0116308 0.374613 0.77478 0.00704447 0.974974 4.12677e-05 0.0533539 0.667998 0.899542 0.835579 0.110836 0.134077 2.71024e-06 0.991507 0.686424 0.123296 0.514979 0.781553 0.152538 7.8903e-06 0.987432 0.0992528 0.0256573 0.594546 0.632943 0.84079 0.00149581 0.718973 0.00183241 0.149798 0.475284 0.0446886 0.997997 0.00126646 0.00477601 0.589447 0.978634 0.996699 0.0196151 0.01352 8.54155e-05 0.0522646 0.818369 0.0510538 0.79941 0.049843 0.780452 0.0486322 0.761493 0.180234 0.707298 0.175632 0.689239 0.171031 0.67118 0.853489 -0.0848678 0.829889 -0.0825212 0.80629 -0.0801746 0.755578 -0.189689 0.732797 -0.18397 0.710015 -0.17825 0.494253 0.317205 0.477868 0.30669 0.461484 0.296175 0.29112 0.519092 0.280404 0.499984 0.269687 0.480876 0.258971 0.461767 0.474986 -0.00654083 0.454482 -0.00625849 0.433978 -0.00597614 0.413475 -0.00569379
50.505 0.357306 0.00117507 0.0318744 0.587617 0.012746 0.974401 7.62669e-05 0.0260633 0.00784239 0.355292 0.754564 0.00657506 0.979801 4.96201e-05 0.0360904 0.598038 0.89286 0.845492 0.0748575 0.184544 3.59714e-06 0.988141 0.738959 0.185055 0.53623 0.782951 0.123923 5.31608e-06 0.989943 0.135658 0.024106 0.596748 0.668947 0.797438 0.00113671 0.808825 0.00202167 0.128822 0.479383 0.0750429 0.997907 0.00153573 0.00481617 0.526001 0.972252 0.996685 0.0176372 0.0165621 0.000118595 0.0903278 0.816246 0.0882352 0.797337 0.0861426 0.778427 0.0840501 0.759518 0.160024 0.720281 0.155938 0.701891 0.151853 0.6835 0.798387 -0.0292823 0.776311 -0.0284727 0.754236 -0.027663 0.794576 -0.221125 0.770619 -0.214458 0.746661 -0.20779 0.502818 0.276642 0.486149 0.267471 0.469481 0.2583 0.332278 0.514539 0.320047 0.495598 0.307815 0.476658 0.295584 0.457717 0.459778 -0.00379352 0.439931 -0.00362976 0.420084 -0.00346601 0.400237 -0.00330226
