10.005 0.613055 -0.155909 0.829969 -0.457932 0.963062 -0.7137 0.998921 -0.897416 0.93392 -0.990519 0.774618 -0.98361 0.537107 -0.877386
10.055 0.498484 -0.0184746 0.745297 -0.33122 0.916835 -0.610502 0.995807 -0.828153 0.974234 -0.962186 0.85429 -0.999066 0.648091 -0.935071
10.105 0.374425 0.119311 0.646439 -0.198203 0.853157 -0.495685 0.973739 -0.743128 0.996004 -0.915538 0.917701 -0.995506 0.74674 -0.974958
10.155 0.24324 0.254827 0.535277 -0.0614135 0.77324 -0.371432 0.933138 -0.643958 0.998817 -0.851464 0.963646 -0.972997 0.831176 -0.996288
10.205 0.107425 0.385491 0.413927 0.0765448 0.678606 -0.24011 0.874776 -0.532532 0.982619 -0.771184 0.991248 -0.931969 0.899791 -0.998655
10.255 -0.0304346 0.508819 0.284699 0.213046 0.571056 -0.104217 0.799763 -0.410969 0.947717 -0.676226 0.999984 -0.873203 0.951281 -0.982014
10.305 -0.167715 0.622462 0.150051 0.345493 0.452636 0.0336588 0.709528 -0.281585 0.894778 -0.568396 0.989686 -0.797816 0.984664 -0.946681
10.355 -0.301803 0.724257 0.0125478 0.471363 0.325601 0.170894 0.605788 -0.14684 0.824807 -0.449748 0.960551 -0.707244 0.999305 -0.89333
10.405 -0.430147 0.812267 -0.125194 0.588262 0.192368 0.304877 0.490518 -0.00930095 0.739138 -0.32254 0.913133 -0.60321 0.994926 -0.822976
10.455 -0.550303 0.884817 -0.260554 0.693964 0.0554746 0.433057 0.365912 0.128415 0.6394 -0.189192 0.848335 -0.487695 0.97161 -0.736957
10.505 -0.659986 0.940525 -0.390954 0.786457 -0.0824751 0.552994 0.234341 0.263687 0.527492 -0.0522436 0.76739 -0.362898 0.9298 -0.636912
10.555 -0.757106 0.978332 -0.513913 0.863981 -0.218855 0.662406 0.0983094 0.393941 0.405543 0.0856994 0.671839 -0.231193 0.870293 -0.524744
