10.005 0.602088 -0.142245 0.822176 -0.445596 0.959249 -0.703954 0.999467 -0.891234 0.938769 -0.988527 0.783283 -0.986008 0.54871 -0.883931 2.07198 -0.902278 2.00057 -0.871183 1.92916 -0.840088 1.85776 -0.808993 2.13886 -1.31772 2.05337 -1.26505 1.96787 -1.21238 2.00255 -1.5177 1.91159 -1.44876 1.82064 -1.37983 1.65884 -1.48775 1.57161 -1.40951 1.48438 -1.33128 1.19641 -1.27548 1.12171 -1.19585 1.04701 -1.11621 0.711001 -0.950145 0.656379 -0.877151 0.601756 -0.804156 0.547134 -0.731162 0.261771 -0.531841 0.232739 -0.472857 0.203707 -0.413872 0.174675 -0.354888
10.055 0.486467 -0.00465749 0.736006 -0.31814 0.91123 -0.599501 0.994448 -0.82033 0.977256 -0.95833 0.861391 -0.999568 0.658551 -0.939879 1.82699 -0.599011 1.76402 -0.578368 1.70106 -0.557724 1.6381 -0.53708 2.01123 -1.09754 1.93083 -1.05367 1.85044 -1.0098 1.97512 -1.37981 1.88541 -1.31714 1.7957 -1.25447 1.71087 -1.42895 1.6209 -1.35381 1.53094 -1.27867 1.29959 -1.28175 1.21845 -1.20172 1.13731 -1.1217 0.834624 -1.00007 0.770504 -0.923236 0.706384 -0.846406 0.642265 -0.769577 0.366307 -0.59398 0.325681 -0.528104 0.285055 -0.462228 0.24443 -0.396352
10.105 0.361587 0.133019 0.635827 -0.18463 0.845867 -0.483637 0.970501 -0.733811 0.997143 -0.909892 0.923103 -0.994102 0.755858 -0.977937 1.54722 -0.284343 1.4939 -0.274543 1.44058 -0.264744 1.38726 -0.254945 1.84531 -0.856466 1.77155 -0.82223 1.69779 -0.787994 1.9101 -1.21566 1.82334 -1.16045 1.73659 -1.10523 1.73034 -1.34296 1.63935 -1.27234 1.54836 -1.20172 1.37803 -1.26362 1.29199 -1.18473 1.20595 -1.10583 0.94236 -1.03095 0.869964 -0.951749 0.797567 -0.872546 0.725171 -0.793344 0.46387 -0.644813 0.412424 -0.5733 0.360978 -0.501786 0.309532 -0.430272
10.155 0.229824 0.268164 0.523546 -0.0476052 0.764404 -0.358568 0.928081 -0.633326 0.99805 -0.844137 0.967246 -0.969715 0.838779 -0.997382 1.23801 0.0357381 1.19534 0.0345064 1.15268 0.0332748 1.11001 0.0320432 1.64427 -0.59909 1.57855 -0.575142 1.51282 -0.551195 1.80872 -1.02837 1.72657 -0.981666 1.64442 -0.934957 1.71688 -1.23141 1.62659 -1.16665 1.53631 -1.1019 1.43024 -1.22144 1.34095 -1.14518 1.25165 -1.06892 1.03216 -1.04221 0.952865 -0.962146 0.873569 -0.882079 0.794274 -0.802011 0.552604 -0.683373 0.491317 -0.607583 0.43003 -0.531793 0.368743 -0.456003
10.205 0.0936876 0.398205 0.401299 0.0903256 0.668392 -0.226674 0.867997 -0.520786 0.979961 -0.762314 0.992978 -0.926871 0.905734 -0.997843 0.905232 0.355139 0.874035 0.342899 0.842838 0.33066 0.811641 0.318421 1.41194 -0.330311 1.3555 -0.317108 1.29906 -0.303904 1.67292 -0.821513 1.59693 -0.7842 1.52095 -0.746887 1.67073 -1.09641 1.58288 -1.03876 1.49502 -0.981101 1.45523 -1.15602 1.36438 -1.08384 1.27352 -1.01167 1.10231 -1.03364 1.01763 -0.954231 0.932944 -0.874822 0.848259 -0.795413 0.63082 -0.708926 0.560858 -0.630302 0.490897 -0.551678 0.420935 -0.473054
10.255 -0.0442324 0.520666 0.271415 0.226537 0.559658 -0.0904651 0.791392 -0.398333 0.943219 -0.665981 0.99981 -0.866386 0.95545 -0.979311 0.555225 0.667779 0.536091 0.644766 0.516956 0.621752 0.497821 0.598738 1.15273 -0.0552455 1.10665 -0.0530372 1.06057 -0.0508288 1.50527 -0.599016 1.4369 -0.571808 1.36853 -0.544601 1.59279 -0.94055 1.50903 -0.891091 1.42527 -0.841632 1.45253 -1.06859 1.36184 -1.00187 1.27115 -0.935153 1.15149 -1.00539 1.06302 -0.928153 0.974562 -0.850914 0.886099 -0.773675 0.69703 -0.720986 0.619725 -0.641024 0.54242 -0.561063 0.465115 -0.481101
10.305 -0.181311 0.633217 0.136365 0.358437 0.440271 0.0474653 0.699724 -0.268299 0.888525 -0.556973 0.987612 -0.789409 0.98698 -0.942139 0.19465 0.96771 0.187942 0.93436 0.181234 0.90101 0.174526 0.86766 0.871578 0.220872 0.836738 0.212043 0.801898 0.203214 1.30897 -0.365116 1.24952 -0.348533 1.19007 -0.331949 1.48453 -0.766786 1.40646 -0.726464 1.3284 -0.686143 1.42217 -0.960819 1.33338 -0.90083 1.24459 -0.840841 1.17874 -0.958007 1.08819 -0.884408 0.99763 -0.81081 0.907074 -0.737211 0.749972 -0.719323 0.666795 -0.639546 0.583619 -0.559768 0.500443 -0.479991
10.355 -0.314938 0.733716 -0.00128112 0.483514 0.312505 0.184492 0.594737 -0.133158 0.816919 -0.437363 0.956616 -0.697408 0.999725 -0.887036 -0.16963 1.24922 -0.163784 1.20617 -0.157938 1.16312 -0.152092 1.12007 0.573838 0.492785 0.5509 0.473087 0.527962 0.453388 1.08776 -0.124268 1.03836 -0.118624 0.98895 -0.112979 1.34801 -0.578428 1.27713 -0.548011 1.20624 -0.517594 1.36475 -0.834762 1.27954 -0.782643 1.19433 -0.730525 1.18356 -0.892388 1.09264 -0.823831 1.00171 -0.755273 0.910783 -0.686716 0.788639 -0.703968 0.701175 -0.625894 0.61371 -0.54782 0.526245 -0.469745
10.405 -0.44257 0.820249 -0.138903 0.599389 0.17879 0.318008 0.478431 0.00451738 0.729764 -0.309429 0.907413 -0.592132 0.993441 -0.815048 -0.530681 1.50696 -0.512392 1.45502 -0.494103 1.40309 -0.475814 1.35115 0.265176 0.755319 0.254576 0.725126 0.243976 0.694933 0.845848 0.118946 0.807429 0.113543 0.769011 0.108141 1.18584 -0.37906 1.12348 -0.359127 1.06112 -0.339194 1.28135 -0.692816 1.20135 -0.64956 1.12135 -0.606304 1.16586 -0.809784 1.07629 -0.747572 0.986724 -0.685361 0.897157 -0.62315 0.812296 -0.675214 0.722208 -0.600329 0.632119 -0.525444 0.542031 -0.450559
10.455 -0.561779 0.891171 -0.27388 0.703854 0.0416725 0.44547 0.353018 0.142107 0.628719 -0.175605 0.840938 -0.475586 0.968248 -0.727547 -0.881631 1.73601 -0.851248 1.67618 -0.820864 1.61635 -0.79048 1.55652 -0.0485329 1.00348 -0.0465929 0.963364 -0.0446529 0.923251 0.587833 0.359896 0.561133 0.343549 0.534434 0.327203 1.0011 -0.172477 0.948453 -0.163407 0.895809 -0.154337 1.17356 -0.537684 1.10029 -0.504113 1.02702 -0.470543 1.12596 -0.711766 1.03946 -0.657085 0.952956 -0.602404 0.866455 -0.547723 0.820493 -0.633609 0.729495 -0.563338 0.638497 -0.493067 0.5475 -0.422796
