1 -0.282195 -0.234525 -0.204666 -1.85905 -0.703747 -117.041 -0.121287 -0.11088 1.35378 2.08845 -0.238709 -0.939409 
2 0.377516 -0.580382 -0.076988 0.466863 5.57594 -1.15905 0.132543 -0.236236 0.172072 0.145881 0.736006 17.8165 
3 0 0 -0 0 0 0 0 0 0 0 0 0 
4 0 0 -0 0 0 0 0 0 0 0 0 0 
5 -0.358571 -1.96823 0.0760531 -0.689148 -1.35873 -5.21037 -0.153123 -0.440154 -0.133862 -0.275659 -0.679365 -0.676982 
6 0 -0 -0 0 -0 -0 0 0 0 0 0 0 
7 0.798449 -1.78527 0.00497286 1.19636 0.685413 -1.23751 0.258249 0.690467 -0.0108741 0.205367 -0.383423 2.09581 
8 0 0 -0 0 -0 0 0 0 0 0 0 0 
9 0.131193 0.822976 0.244066 0.339314 -0.292368 -1.48286 0.0606504 0.147856 -0.542247 0.106134 0.447069 -0.192668 
10 0 0 -0 0 -0 -0 0 0 0 0 0 0 
11 0 0 -0 0 -0 -0 0 0 0 0 0 0 
12 0 0 -0 0 -0 -0 0 0 0 0 0 0 
13 0 0 -0 0 -0 -0 0 0 0 0 0 0 
14 0 0 -0 0 -0 -0 0 0 0 0 0 0 
15 -0.225602 -0.292951 -0.0761375 -0.0798571 0.327183 3.59972 -0.111232 -0.0835873 0.459727 -0.0302442 -0.244654 -0.279737 
16 0.00640251 0.130187 -0.046308 -0.0668616 -0.0461627 0.0576415 0.00275051 0.0286597 0.176967 -0.0240269 0.060651 -0.0286059 
17 0.223822 -0.699265 0.06571 -0.210843 -0.395809 0.365034 0.0965041 -0.169132 -0.203476 -0.0724416 0.467665 -0.197241 
18 -0.201902 3.82272 -0.041911 0.399544 0.481889 -0.0843787 -0.097161 0.334662 0.17364 0.116793 -0.234392 0.0775273 
19 0 0 -0 0 -0 -0 0 0 0 0 0 0 
20 0.203711 -0.699579 -0.015952 0.151844 -0.544863 -0.0879621 0.0866582 -0.221305 0.0539518 0.0556243 0.512971 0.068676 
21 0 -0.901714 -0 0 -0.605455 -0.337163 0 -0.110049 0 0 0.171474 0.224655 
22 0 9.1744 -0 0 1.53457 -0 0 0.123658 0 0 -0.146375 0 
23 0 0 -0 0 -0 -0 0 0 0 0 0 0 
24 0 0 -0 0 -0 -0 0 0 0 0 0 0 
25 0 0 -0 0 -0 -0 0 0 0 0 0 0 
26 0 0 -0 0 -0 -0 0 0 0 0 0 0 
27 0 0 -0 0 -0 -0 0 0 0 0 0 0 
28 0 0 -0 0 -0 -0 0 0 0 0 0 0 
29 0 0 -0 0 -0 -0 0 0 0 0 0 0 
30 0 0 -0 0 -0 -0 0 0 0 0 0 0 
31 0 0 -0 0 -0 -0 0 0 0 0 0 0 
32 0 0 -0 0 -0 -0 0 0 0 0 0 0 
33 0 0 -0 0 -0 -0 0 0 0 0 0 0 
34 0 0 -0 0 -0 -0 0 0 0 0 0 0 
35 0 0 -0 0 -0 -0 0 0 0 0 0 0 
36 0 0 -0 0 -0 -0 0 0 0 0 0 0 
37 -0.0396737 0.228671 0.00541115 -0.0336044 -0.034366 0.0876588 -0.0186951 0.0279081 -0.0170874 -0.0134322 0.00973299 -0.0316129 
38 0 0 -0 0 -0 -0 0 0 0 0 0 0 
39 0 0 -0 0 -0 -0 0 0 0 0 0 0 
40 0 0 -0 0 -0 -0 0 0 0 0 0 0 
41 0 0 -0 0 -0 -0 0 0 0 0 0 0 
42 0 0 -0 0 -0 -0 0 0 0 0 0 0 
43 0.00230734 0.0179033 0.00266765 -0.00668138 0.0147957 0.00557825 0.00106402 0.00261176 -0.00861677 -0.00261604 -0.00400737 -0.00225949 
44 0 0 -0 0 -0 -0 0 0 0 0 0 0 
45 0 0 -0 0 -0 -0 0 0 0 0 0 0 
46 0 0 -0 0 -0 -0 0 0 0 0 0 0 
47 0 0 -0 0 -0 -0 0 0 0 0 0 0 
48 0.0449921 -0.258585 0.0194923 0.0429699 0.718627 0.166044 0.0207738 -0.038298 -0.0636788 0.016756 -0.198312 -0.067785 
49 0 0 -0 0 -0 -0 0 0 0 0 0 0 
50 0 0 -0 0 -0 -0 0 0 0 0 0 0 
51 0 0 -0 0 -0 -0 0 0 0 0 0 0 
52 0 0 -0 0 -0 -0 0 0 0 0 0 0 
53 0 0 -0 0 -0 -0 0 0 0 0 0 0 
54 0 0 -0 0 -0 -0 0 0 0 0 0 0 
55 0 0 -0 0 -0 -0 0 0 0 0 0 0 
56 0 0 -0 0 -0 -0 0 0 0 0 0 0 
57 0 0 -0 0 -0 -0 0 0 0 0 0 0 
