50.01 -7.31205 2.8792 3.26494 -13.3223 -0.00718361 0.700951 -3.57034 -0.238218 6.21628 4.87432 -14.7473 4.26107 -2.08522 -6.31385 4.76149 5.29578 2.01443 -15.0192 5.03972 -0.595066 -1.95231 4.28981 2.29035 0.345256 -14.7535 3.92646 1.70786 0.319544 -0.541662 0.485867 1.2044 -13.8508 -0.515843 2.26752 0.822944 -2.46306 2.50446 2.15205 -13.5886 0.245139 0.58726 -2.68993 -2.28503 7.97512 6.06679 -10.9742 2.67925 -6.74052 -4.42164
50.06 -6.97894 2.50288 2.77645 -13.3775 -0.208855 1.05146 -3.29683 -1.26188 5.97543 5.02944 -14.5574 3.58192 -2.16207 -6.47612 4.49558 5.62958 2.44451 -14.9802 5.1403 -0.982389 -2.40722 4.59363 2.65223 0.263632 -14.786 4.20562 1.3554 0.0729483 0.0091684 0.490894 1.04973 -13.9588 -0.24658 2.38117 1.06659 -2.20693 2.08378 1.91389 -13.6541 0.0783063 0.999135 -2.286 -2.98943 7.6104 6.19244 -10.8851 2.11895 -6.60212 -4.17623
50.11 -6.53328 2.10567 2.3263 -13.4532 -0.38418 1.39986 -3.04034 -2.14903 5.65106 5.04559 -14.366 2.87044 -2.11855 -6.44985 4.08999 5.94068 2.87633 -14.9228 5.21985 -1.35291 -2.87879 4.861 3.01405 0.222224 -14.8174 4.44141 0.984033 -0.194433 0.629612 0.602881 0.889011 -14.059 0.157672 2.46585 1.28161 -1.9335 1.67901 1.73409 -13.737 -0.0458831 1.40829 -1.89227 -3.58255 7.24914 6.29132 -10.7946 1.64265 -6.40033 -3.85494
50.16 -6.03233 1.70184 1.92402 -13.5442 -0.537081 1.73418 -2.80125 -2.83178 5.29509 4.92724 -14.1853 2.23548 -1.95562 -6.24734 3.56243 6.22538 3.29659 -14.8487 5.27437 -1.69983 -3.34523 5.09379 3.3794 0.235824 -14.847 4.64144 0.598108 -0.482384 1.30988 0.824529 0.725273 -14.1508 0.701634 2.51735 1.45731 -1.63644 1.2992 1.60221 -13.8318 -0.126421 1.8074 -1.50296 -4.07748 6.89893 6.35457 -10.7072 1.24155 -6.16029 -3.49835
50.21 -5.51837 1.30579 1.57439 -13.645 -0.670519 2.04372 -2.57934 -3.32017 4.92658 4.6939 -14.0247 1.70007 -1.70259 -5.92197 2.94011 6.47662 3.6961 -14.7589 5.29308 -2.01706 -3.78615 5.28956 3.74995 0.320556 -14.8721 4.81173 0.201421 -0.791262 1.99943 1.13479 0.562825 -14.2338 1.33838 2.52334 1.57419 -1.3077 0.953239 1.50462 -13.9331 -0.158484 2.18841 -1.11562 -4.48981 6.56261 6.37345 -10.6261 0.902812 -5.90065 -3.13219
50.26 -5.01821 0.929069 1.27748 -13.7505 -0.786641 2.32043 -2.37404 -3.63693 4.55014 4.37332 -13.8902 1.25289 -1.39262 -5.53029 2.24583 6.68064 4.06669 -14.6528 5.25299 -2.29876 -4.18595 5.4402 4.12335 0.490312 -14.8887 4.95714 -0.201204 -1.12074 2.6355 1.49654 0.407368 -14.3074 1.98568 2.465 1.60677 -0.940101 0.650856 1.42578 -14.0361 -0.132378 2.54367 -0.734044 -4.83142 6.24103 6.34052 -10.554 0.615117 -5.6335 -2.76949
50.31 -4.54628 0.580779 1.02988 -13.8568 -0.886885 2.55961 -2.18457 -3.79821 4.16583 3.99869 -13.7851 0.877704 -1.04964 -5.11306 1.48349 6.8125 4.40035 -14.5292 5.11154 -2.53853 -4.53175 5.53142 4.49427 0.750747 -14.8929 5.08156 -0.603391 -1.47039 3.18624 1.87909 0.266151 -14.3715 2.57715 2.32845 1.53948 -0.525793 0.403702 1.3501 -14.1372 -0.0326073 2.86652 -0.366606 -5.10912 5.93423 6.25112 -10.4925 0.369432 -5.36631 -2.41499
50.36 -4.10846 0.268106 0.826255 -13.9611 -0.972066 2.75994 -2.01006 -3.82098 3.77146 3.60455 -13.7107 0.561067 -0.68807 -4.69541 0.63243 6.83401 4.68715 -14.3878 4.80462 -2.72767 -4.80951 5.54366 4.85699 1.09438 -14.8824 5.18813 -0.997794 -1.84153 3.65201 2.26655 0.148304 -14.426 3.08516 2.11605 1.3804 -0.0535508 0.226115 1.26518 -14.2338 0.16225 3.15099 -0.0229346 -5.32443 5.64188 6.1045 -10.4426 0.158665 -5.1036 -2.06835
50.41 -3.70544 -0.0038213 0.660547 -14.0613 -1.04247 2.92292 -1.84962 -3.73295 3.36302 3.22116 -13.667 0.292906 -0.316235 -4.29168 -0.317286 6.70995 4.91194 -14.2316 4.28107 -2.85116 -4.99819 5.45372 5.20686 1.50105 -14.8566 5.27925 -1.37714 -2.23789 4.04564 2.65374 0.0652098 -14.4713 3.51021 1.84305 1.15388 0.488417 0.133858 1.16428 -14.3243 0.475624 3.39079 0.286982 -5.47387 5.36351 5.90425 -10.4046 -0.0228035 -4.84803 -1.72603
50.46 -3.33506 -0.232409 0.526773 -14.1564 -1.09793 3.05205 -1.70234 -3.5703 2.93852 2.87109 -13.653 0.0657778 0.0602822 -3.90945 -1.28385 6.45357 5.05441 -14.0677 3.59311 -2.88322 -5.0646 5.2406 5.54047 1.94473 -14.8165 5.35661 -1.73502 -2.66029 4.3797 3.04089 0.0307121 -14.5083 3.86389 1.52672 0.883744 1.09876 0.137288 1.04605 -14.4078 0.917925 3.57721 0.550537 -5.54983 5.09859 5.65749 -10.3783 -0.179482 -4.60115 -1.38314
