50.01 0.000436247 0.116177 0.459433 0.841673 0.0569817 0.538129 2.99699e-06 0.340058 0.787167 0.809499 0.561121 0.811823 0.0670222 1.92839e-07 0.987089 0.595664 0.19574 0.49345 0.903832 0.241732 1.51142e-05 0.979467 0.067989 0.043843 0.559589 0.755338 0.761282 0.000146548 0.275583 0.0118621 0.0976896 0.758078 0.0350597 0.848049 0.000242416 0.0527562 0.0828768 0.218315 0.802885 0.072156 0.509779 7.22842e-06 0.0623949 0.955501 0.933344 0.982343 0.470055 0.000682778 1.2793e-06 0.431701 0.27222 0.4217 0.265914 0.411699 0.259607 0.401698 0.253301 1.18555 -0.38975 1.15528 -0.379799 1.12501 -0.369847 0.822065 -0.153913 0.799334 -0.149657 0.776604 -0.145402 0.530544 0.262714 0.514548 0.254793 0.498551 0.246872 0.0389009 0.448973 0.0376114 0.43409 0.0363218 0.419206 0.139694 0.132976 0.134552 0.128081 0.12941 0.123186 0.124267 0.118291 0.617483 -0.220869 0.590828 -0.211335 0.564174 -0.201801 0.537519 -0.192267
50.06 0.000608589 0.0827566 0.342738 0.834172 0.0470646 0.623239 3.93975e-06 0.15621 0.744042 0.83228 0.607209 0.686271 0.0623735 1.63954e-07 0.983222 0.672879 0.272287 0.503197 0.912226 0.177916 9.59001e-06 0.984765 0.0948232 0.0405459 0.551567 0.803205 0.691525 0.000114524 0.397558 0.0119211 0.0848787 0.737736 0.0454012 0.862122 0.000309276 0.0671232 0.0560112 0.180395 0.79231 0.0617533 0.610876 1.08259e-05 0.031853 0.937148 0.940748 0.983824 0.336213 0.000784044 1.63513e-06 0.322781 0.349174 0.315304 0.341085 0.307826 0.332996 0.300348 0.324907 1.09282 -0.376723 1.06492 -0.367104 1.03702 -0.357486 0.882591 -0.218999 0.858187 -0.212944 0.833783 -0.206888 0.547212 0.198342 0.530713 0.192362 0.514214 0.186381 0.0740564 0.463829 0.0716015 0.448453 0.0691465 0.433078 0.0949123 0.190552 0.0914185 0.183538 0.0879247 0.176523 0.0844309 0.169509 0.580057 -0.182437 0.555018 -0.174562 0.529979 -0.166687 0.50494 -0.158812
50.11 0.000950001 0.0571799 0.249503 0.823431 0.039797 0.700927 5.0917e-06 0.0708404 0.677589 0.834523 0.651815 0.51781 0.0649677 1.68319e-07 0.975039 0.737369 0.365578 0.517541 0.91839 0.129989 5.98439e-06 0.988297 0.130755 0.0389653 0.543799 0.83784 0.60728 8.76572e-05 0.55102 0.013315 0.0731994 0.717892 0.0665149 0.871883 0.000383441 0.0864072 0.0380767 0.15532 0.778347 0.0549375 0.702691 1.60493e-05 0.0178566 0.912199 0.946025 0.985203 0.2393 0.000959181 2.25469e-06 0.218898 0.424634 0.213827 0.414797 0.208756 0.40496 0.203685 0.395122 0.990615 -0.335072 0.965322 -0.326517 0.94003 -0.317961 0.950481 -0.274726 0.9242 -0.267129 0.897919 -0.259533 0.56241 0.132092 0.545452 0.128109 0.528495 0.124127 0.126555 0.472724 0.122359 0.457053 0.118164 0.441382 0.0638497 0.246691 0.0614994 0.23761 0.059149 0.22853 0.0567987 0.219449 0.553186 -0.144863 0.529307 -0.13861 0.505427 -0.132357 0.481548 -0.126103
50.16 0.0015668 0.0389219 0.181898 0.80981 0.0343482 0.766032 6.46691e-06 0.0370907 0.595498 0.817527 0.691625 0.362694 0.0755947 2.06101e-07 0.958418 0.788688 0.467304 0.536011 0.922384 0.0955244 3.7536e-06 0.990705 0.178149 0.0394778 0.536446 0.863216 0.512489 6.57267e-05 0.707869 0.0165641 0.0628384 0.698929 0.109336 0.877526 0.000457058 0.112919 0.0263612 0.138793 0.761561 0.0509028 0.778898 2.3688e-05 0.010962 0.879805 0.949165 0.986425 0.173988 0.00121909 3.22071e-06 0.128286 0.495065 0.125314 0.483596 0.122342 0.472127 0.11937 0.460658 0.89581 -0.271807 0.872937 -0.264867 0.850065 -0.257927 1.02219 -0.320298 0.993923 -0.311442 0.965659 -0.302585 0.578213 0.0635047 0.560779 0.06159 0.543345 0.0596752 0.193815 0.474249 0.18739 0.458527 0.180965 0.442806 0.0454232 0.298671 0.0437511 0.287677 0.0420791 0.276682 0.040407 0.265688 0.533445 -0.112282 0.510418 -0.107436 0.487391 -0.102589 0.464364 -0.0977418
50.21 0.0026168 0.0265308 0.135501 0.793809 0.030187 0.816914 8.07364e-06 0.0230902 0.504559 0.780115 0.724787 0.249909 0.0952864 2.85356e-07 0.925207 0.827537 0.566733 0.558268 0.923714 0.0714118 2.41525e-06 0.992345 0.238959 0.0428191 0.530191 0.882109 0.414178 4.8262e-05 0.828441 0.0224545 0.0539245 0.681192 0.188346 0.878168 0.000513694 0.150266 0.0187966 0.127534 0.742681 0.0493759 0.837572 3.48933e-05 0.00728502 0.839466 0.950069 0.987468 0.130521 0.00157994 4.64484e-06 0.0549493 0.557463 0.0536763 0.544549 0.0524034 0.531634 0.0511304 0.51872 0.807355 -0.200417 0.786741 -0.1953 0.766127 -0.190183 1.09108 -0.35602 1.06091 -0.346176 1.03074 -0.336332 0.596381 -0.00679146 0.5784 -0.00658669 0.560418 -0.00638191 0.265587 0.465157 0.256783 0.449737 0.247979 0.434317 0.0385518 0.344142 0.0371326 0.331474 0.0357135 0.318806 0.0342944 0.306138 0.51769 -0.0860181 0.495343 -0.082305 0.472996 -0.0785919 0.450649 -0.0748787
50.26 0.00430773 0.0183559 0.104323 0.776005 0.0269668 0.854742 9.91356e-06 0.0169275 0.411393 0.720262 0.750785 0.175624 0.125564 4.22173e-07 0.860688 0.854743 0.654557 0.584235 0.92084 0.0548416 1.61931e-06 0.993409 0.313244 0.0503426 0.526055 0.896411 0.320964 3.47153e-05 0.901204 0.0319286 0.0465218 0.664986 0.307147 0.871788 0.000530699 0.203442 0.0139602 0.119016 0.722505 0.0506158 0.880327 5.11038e-05 0.00518781 0.791285 0.948483 0.98833 0.101192 0.00206277 6.67559e-06 -0.000888167 0.610178 -0.000867592 0.596042 -0.000847016 0.581907 -0.00082644 0.567771 0.719471 -0.130246 0.701101 -0.12692 0.682731 -0.123595 1.14716 -0.382704 1.11544 -0.372122 1.08372 -0.36154 0.618367 -0.0767204 0.599723 -0.0744071 0.581078 -0.0720939 0.330011 0.4415 0.319072 0.426864 0.308132 0.412228 0.0426886 0.38176 0.0411172 0.367707 0.0395458 0.353654 0.0379744 0.339601 0.503564 -0.0657272 0.481827 -0.0628899 0.460089 -0.0600527 0.438352 -0.0572155
50.31 0.00688774 0.0130277 0.0833496 0.756984 0.0244575 0.881996 1.19816e-05 0.0144426 0.322454 0.639024 0.769923 0.127698 0.168292 6.40754e-07 0.742437 0.870361 0.725674 0.613908 0.909896 0.0436605 1.14591e-06 0.99398 0.397936 0.0643553 0.525009 0.907408 0.24021 2.44723e-05 0.940555 0.0461218 0.040644 0.650558 0.44472 0.855736 0.000496177 0.278762 0.0109366 0.111307 0.70179 0.0556309 0.910388 7.37937e-05 0.00393486 0.736118 0.943935 0.989018 0.0809328 0.00269286 9.51578e-06 -0.0411862 0.652981 -0.0402321 0.637853 -0.0392779 0.622726 -0.0383238 0.607599 0.627524 -0.064099 0.611502 -0.0624624 0.59548 -0.0608258 1.17715 -0.400964 1.14461 -0.389877 1.11206 -0.37879 0.645257 -0.143219 0.625801 -0.1389 0.606346 -0.134582 0.381474 0.402166 0.368828 0.388834 0.356182 0.375502 0.0580882 0.411193 0.0559499 0.396057 0.0538117 0.38092 0.0516734 0.365784 0.489452 -0.0504085 0.468324 -0.0482325 0.447196 -0.0460565 0.426068 -0.0438806
50.36 0.0106311 0.00956306 0.0690543 0.737293 0.0225054 0.901304 1.4266e-05 0.014122 0.242893 0.544131 0.782837 0.0963805 0.225096 9.72915e-07 0.551717 0.872769 0.778956 0.646846 0.881368 0.0364104 8.68002e-07 0.994053 0.487164 0.0884118 0.527636 0.915981 0.175674 1.68847e-05 0.961845 0.0664966 0.0362896 0.638073 0.571013 0.827486 0.000423236 0.382637 0.00917342 0.10318 0.681188 0.0667997 0.931045 0.000104055 0.00317506 0.675581 0.935652 0.989548 0.0665765 0.00349912 1.34582e-05 -0.0686699 0.686667 -0.067079 0.670759 -0.0654882 0.654852 -0.0638973 0.638944 0.53035 -0.000692237 0.516809 -0.000674562 0.503268 -0.000656888 1.16607 -0.410277 1.13383 -0.398933 1.10159 -0.387589 0.677811 -0.203261 0.657374 -0.197132 0.636937 -0.191004 0.420536 0.350717 0.406595 0.339091 0.392655 0.327465 0.085835 0.43269 0.0826754 0.416762 0.0795157 0.400835 0.0763561 0.384907 0.474303 -0.0389547 0.453829 -0.0372732 0.433355 -0.0355916 0.412881 -0.0339101
50.41 0.0158244 0.00730282 0.0591328 0.717415 0.0210075 0.914884 1.67487e-05 0.0154016 0.175763 0.448582 0.790182 0.0754201 0.296426 1.45685e-06 0.322544 0.858344 0.815232 0.681662 0.814859 0.0323175 7.18755e-07 0.993497 0.574079 0.127138 0.534047 0.922734 0.127274 1.13595e-05 0.973937 0.0949533 0.033493 0.627553 0.67063 0.784978 0.000337477 0.515894 0.00837174 0.0942101 0.661219 0.0891915 0.944938 0.000141853 0.00273553 0.611867 0.922491 0.989934 0.0561482 0.00451343 1.89519e-05 -0.0859937 0.712554 -0.0840016 0.696047 -0.0820094 0.67954 -0.0800172 0.663032 0.430962 0.0627262 0.419958 0.0611246 0.408955 0.0595231 1.10667 -0.407459 1.07607 -0.396192 1.04547 -0.384926 0.716682 -0.254801 0.695073 -0.247119 0.673464 -0.239436 0.450399 0.292544 0.435468 0.282846 0.420538 0.273148 0.127145 0.446438 0.122464 0.430004 0.117784 0.413571 0.113104 0.397137 0.457446 -0.030384 0.437699 -0.0290725 0.417953 -0.0277609 0.398206 -0.0264493
50.46 0.0227567 0.00581922 0.0521146 0.697755 0.0198967 0.924415 1.94062e-05 0.0180726 0.122408 0.364364 0.792496 0.0610314 0.380398 2.13508e-06 0.153337 0.824224 0.835737 0.716131 0.688677 0.0313296 6.7257e-07 0.991964 0.652971 0.184999 0.544007 0.928072 0.0925276 7.44587e-06 0.981199 0.133836 0.032394 0.61885 0.743592 0.726826 0.000257608 0.662385 0.00840027 0.0845934 0.642272 0.132246 0.95387 0.000184621 0.00253594 0.54742 0.902905 0.990192 0.0483996 0.00577001 2.67033e-05 -0.0953826 0.732091 -0.0931729 0.715132 -0.0909632 0.698172 -0.0887535 0.681212 0.335272 0.128577 0.326712 0.125294 0.318152 0.122012 1.0164 -0.385945 0.988299 -0.375273 0.960196 -0.364602 0.762601 -0.297131 0.739607 -0.288172 0.716614 -0.279214 0.474645 0.231419 0.45891 0.223748 0.443176 0.216076 0.180953 0.451855 0.174292 0.435222 0.167631 0.418589 0.16097 0.401956 0.438421 -0.0239058 0.419496 -0.0228739 0.40057 -0.0218419 0.381645 -0.02081
