0.0589789 -0.0152586 -0.013329 -0.0170169 -0.0268163 -0.0161002 0.0167047 0.0247568 0.0118902 0.0035904 -0.0014213 -0.00286312 -0.00146625 -0.000581111 -0.00116801 -0.00190589 -0.00112599 0.000222983 0.000695526 0.000475153 -0.000146771 -0.000580797 1.68019e-05
0.0494396 -0.0212672 -0.0167754 -0.0197945 -0.0300034 -0.0177868 0.0186748 0.0277403 0.0135932 0.00435731 -0.00128776 -0.00302423 -0.0016425 -0.000738709 -0.00140382 -0.0021322 -0.00128417 0.000193732 0.000733413 0.000507612 -0.000154999 -0.000618713 2.52935e-05
0.0401421 -0.0275459 -0.0205207 -0.022844 -0.0334331 -0.0195994 0.0207161 0.0308778 0.0154168 0.00520828 -0.00110236 -0.00316228 -0.00182066 -0.000915084 -0.00164711 -0.00237922 -0.00145395 0.00015477 0.000762829 0.000540108 -0.000166088 -0.000654568 3.59811e-05
0.0310471 -0.0340969 -0.0245662 -0.026169 -0.0371106 -0.0215442 0.022827 0.0341665 0.0173611 0.00614547 -0.000862638 -0.00327509 -0.00199874 -0.00110833 -0.00190208 -0.00264312 -0.00163559 0.00010441 0.000787244 0.000565741 -0.000177213 -0.000688347 4.87595e-05
0.0221181 -0.0409222 -0.0289126 -0.0297731 -0.0410407 -0.0236259 0.0250029 0.0376046 0.019426 0.00717021 -0.00056604 -0.00336002 -0.00217563 -0.00131653 -0.00217092 -0.00292195 -0.0018293 4.27753e-05 0.000802254 0.000589141 -0.000190719 -0.000719999 6.372e-05
0.0133205 -0.0480243 -0.0335613 -0.0336591 -0.0452279 -0.0258493 0.0272404 0.0411903 0.0216118 0.00828365 -0.000210512 -0.00341483 -0.00234996 -0.00153842 -0.00245431 -0.00321427 -0.00203506 -3.12631e-05 0.000808737 0.000607322 -0.000205674 -0.000749434 8.07016e-05
0.0046214 -0.0554062 -0.0385131 -0.0378302 -0.0496762 -0.028219 0.029536 0.0449217 0.023918 0.00948709 0.000206079 -0.00343754 -0.00252022 -0.00177332 -0.0027525 -0.00351907 -0.00225294 -0.00011783 0.0008062 0.000619441 -0.000222547 -0.00077666 9.97872e-05
-0.00401009 -0.0630706 -0.0437692 -0.0422885 -0.0543899 -0.0307388 0.0318865 0.0487972 0.0263444 0.0107817 0.000685344 -0.00342661 -0.002685 -0.00201988 -0.00306511 -0.00383587 -0.00248308 -0.000217484 0.000794331 0.000624751 -0.000241339 -0.000801753 0.000120865
-0.0126032 -0.0710203 -0.0493304 -0.0470366 -0.0593721 -0.0334128 0.0342886 0.052815 0.0288907 0.0121679 0.00122901 -0.0033802 -0.00284307 -0.00227748 -0.0033911 -0.00416466 -0.00272514 -0.000330537 0.000771776 0.000623937 -0.000262889 -0.000824698 0.000143887
-0.0211849 -0.079258 -0.0551976 -0.0520765 -0.064626 -0.0362444 0.0367395 0.0569733 0.0315564 0.0136467 0.00183823 -0.00329658 -0.00299322 -0.00254478 -0.00373076 -0.00450402 -0.00297948 -0.000457639 0.000739061 0.000615481 -0.000286961 -0.000845692 0.000168683
-0.0297804 -0.0877862 -0.0613715 -0.0574099 -0.0701542 -0.0392369 0.0392367 0.0612699 0.0343409 0.0152185 0.0025143 -0.00317438 -0.00313412 -0.00282094 -0.00408289 -0.00485404 -0.00324598 -0.000598641 0.000694901 0.000599831 -0.000314309 -0.000864734 0.000195049
-0.0384131 -0.096607 -0.0678526 -0.0630384 -0.075959 -0.0423926 0.0417769 0.0657032 0.0372433 0.0168837 0.00325848 -0.00301252 -0.00326428 -0.00310474 -0.00444669 -0.0052146 -0.00352459 -0.000754021 0.000639287 0.000576236 -0.000344887 -0.000882027 0.000222777
-0.0471044 -0.105722 -0.0746414 -0.068963 -0.0820419 -0.0457142 0.0443578 0.0702708 0.040263 0.0186423 0.00407155 -0.00280961 -0.00338258 -0.0033951 -0.00482171 -0.00558476 -0.00381527 -0.000924036 0.000571738 0.000544452 -0.000379077 -0.000897813 0.000251709
-0.055874 -0.115134 -0.0817381 -0.0751845 -0.0884044 -0.0492034 0.0469763 0.0749705 0.0433987 0.0204948 0.00495417 -0.00256459 -0.00348768 -0.00369071 -0.00520704 -0.00596438 -0.00411815 -0.00110869 0.000492171 0.000503899 -0.000417183 -0.000912239 0.000281555
-0.0647394 -0.124841 -0.0891426 -0.0817036 -0.095047 -0.052862 0.0496302 0.0797997 0.046649 0.0224407 0.00590707 -0.00227631 -0.00357836 -0.00399037 -0.00560159 -0.00635352 -0.00443295 -0.00130822 0.000400113 0.000454611 -0.000459602 -0.000925547 0.000312095
-0.0737166 -0.134846 -0.0968544 -0.0885202 -0.10197 -0.0566908 0.0523163 0.0847556 0.050013 0.0244801 0.00693092 -0.0019438 -0.00365307 -0.00429285 -0.00601463 -0.00673464 -0.00476847 -0.00152232 0.000295726 0.000396166 -0.000506224 -0.000937923 0.000342937
-0.0828195 -0.145148 -0.104873 -0.0956343 -0.109173 -0.0606907 0.0550319 0.0898352 0.0534885 0.0266122 0.00802555 -0.00156656 -0.00371107 -0.00459698 -0.00642077 -0.00714884 -0.00510343 -0.00175181 0.000178225 0.000327833 -0.000557765 -0.00094981 0.000373837
-0.0920603 -0.155745 -0.113197 -0.103045 -0.116655 -0.064862 0.0577745 0.0950349 0.0570738 0.0288366 0.0091915 -0.00114365 -0.00375059 -0.00490132 -0.00683557 -0.0075675 -0.00545189 -0.00199649 4.76552e-05 0.000249778 -0.000614294 -0.000961475 0.000404445
-0.10145 -0.166637 -0.121826 -0.110751 -0.124415 -0.0692044 0.0605409 0.100351 0.0607666 0.0311527 0.0104288 -0.000674331 -0.00377053 -0.00520431 -0.00725738 -0.00799152 -0.00581325 -0.00225616 -9.62504e-05 0.000161803 -0.000676205 -0.000973191 0.000434371
-0.110996 -0.17782 -0.130757 -0.118752 -0.132451 -0.0737175 0.0633282 0.10578 0.0645646 0.0335593 0.0117375 -0.000157899 -0.0037696 -0.00550474 -0.00768461 -0.0084215 -0.00618679 -0.00253087 -0.000253422 6.34517e-05 -0.000743759 -0.00098528 0.000463212
-0.120706 -0.189291 -0.139987 -0.127045 -0.14076 -0.0784002 0.0661326 0.111317 0.0684653 0.0360553 0.0131173 0.00040615 -0.00374665 -0.0058012 -0.00811577 -0.00885781 -0.00657202 -0.00282057 -0.000423942 -4.5463e-05 -0.000817254 -0.000998121 0.000490588
-0.130585 -0.201047 -0.149515 -0.135627 -0.149338 -0.083251 0.0689519 0.116957 0.0724656 0.0386394 0.0145679 0.00101826 -0.00370025 -0.00609219 -0.00854992 -0.00930013 -0.00696854 -0.00312514 -0.000607999 -0.000165128 -0.000896982 -0.00101215 0.000516153
-0.140637 -0.213082 -0.159337 -0.144496 -0.158183 -0.0882682 0.071781 0.122697 0.0765622 0.0413099 0.016089 0.00167882 -0.00362935 -0.00637628 -0.00898584 -0.00974795 -0.00737632 -0.00344444 -0.000805677 -0.000295605 -0.00098326 -0.00102776 0.000539433
