0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 4.5225595e-10 4.5225595e-12 2.045354443e-21
6 4.5225595e-10 4.5225595e-12 2.045354443e-21
7 4.5225595e-10 4.5225595e-12 2.045354443e-21
8 4.5225595e-10 4.5225595e-12 2.045354443e-21
9 9.13626022e-09 9.58851617e-11 8.359231296e-19
10 9.13626022e-09 9.58851617e-11 8.359231296e-19
11 9.13626022e-09 9.58851617e-11 8.359231296e-19
12 2.35498756e-08 3.313839177e-10 6.336271684e-18
13 2.35498756e-08 3.351582169e-10 6.335169466e-18
14 2.35498756e-08 3.351582169e-10 6.335169466e-18
15 2.477981356e-07 2.822494038e-09 6.186521082e-16
16 2.477981356e-07 3.033146564e-09 6.222371926e-16
17 2.477981356e-07 3.272257895e-09 6.25605154e-16
18 8.292437244e-07 1.182597203e-08 7.449569871e-15
19 1.022300781e-06 2.163759435e-08 1.766469617e-14
20 1.196173693e-06 4.301358622e-08 3.998164512e-14
21 1.196173693e-06 5.851303768e-08 5.56505453e-14
22 1.482983757e-05 1.992931303e-07 2.234687859e-12
23 1.482983757e-05 4.502743131e-07 4.704425825e-12
24 1.482983757e-05 7.801527159e-07 8.182405927e-12
25 0.0001204092788 2.126915221e-06 1.543292247e-10
26 0.0001204092788 2.958941384e-06 2.073493966e-10
27 0.0003672365454 6.419001662e-06 1.533379269e-09
28 0.0003672365454 9.205048309e-06 2.37510212e-09
29 0.0006208596455 1.655609115e-05 6.249400981e-09
30 0.0006208596455 1.540873547e-05 6.224688359e-09
30 1.430507712e-11 1.7345906e-13 2.130023523e-24
